stock_code,trade_date,industry,value_factor,momentum_factor,quality_factor,volatility_factor,turn_factor,ps_ttm,future_return
600089.SH,2026-03-04,C38电气机械和器材制造业,0.44114837981640287,0.0,0.03410356461370483,0.0,8.1157,1.583781,0.00550696469063805
600104.SH,2026-03-04,C36汽车制造业,1.8710509131663982,0.0,0.018106380744704213,0.0,0.6508,0.23712,0.04002911208151372
600111.SH,2026-03-04,C32有色金属冶炼和压延加工业,0.11798448055739645,0.0,0.010572260496565754,0.0,3.935,4.854979,-0.06464285714285711
600118.SH,2026-03-04,C39计算机、通信和其他电子设备制造业,0.057788212787988284,0.0,0.0005228908800785083,0.0,4.1514,16.6908,0.0017215407789972215
600000.SH,2026-03-05,J66货币金融服务,2.1521019579823615,0.0,0.153553032918085,0.0,0.3595,1.872405,0.04089979550102263
600011.SH,2026-03-05,D44电力、热力生产和供应业,0.5693528735239527,0.0,0.12402714656573172,0.0,1.0925,0.501523,0.053475935828877
600016.SH,2026-03-05,J66货币金融服务,3.3078409060837806,0.0,0.17867173999116648,0.0,0.6557,1.186789,0.028350515463917647
600018.SH,2026-03-05,G55水上运输业,1.1817229994020482,0.0,0.11308494601890103,0.0,0.3226,3.004437,0.023575638506876162
600019.SH,2026-03-05,C31黑色金属冶炼和压延加工业,1.316993829883907,0.0,0.06086354290213319,0.0,0.6332,0.497562,-0.004213483146067398
600028.SH,2026-03-05,B07石油和天然气开采业,0.9774855747566304,0.0,0.042406457926814425,0.0,0.8071,0.3013,-0.08108108108108114
600030.SH,2026-03-05,J67资本市场服务,0.7214970775760873,0.0,0.07736199915164832,0.0,0.6726,5.191053,-0.010682945440671499
600031.SH,2026-03-05,C35专用设备制造业,0.3615963030393977,0.0,0.04060117510357055,0.0,0.7662,2.35729,-0.025815217391304213
600036.SH,2026-03-05,J66货币金融服务,1.1037832169761859,0.0,0.1521040476864442,0.0,0.3797,2.925225,0.008939974457215838
600050.SH,2026-03-05,I63电信、广播电视和卫星传输服务,1.1109555773302848,0.0,0.06115035809038194,0.0,0.9385,0.394339,0.016161616161616266
600089.SH,2026-03-05,C38电气机械和器材制造业,0.41544387685578776,0.0,0.03211644446422817,0.0,10.9444,1.681774,-0.059182428309945134
