stock_code,trade_date,industry,value_factor,momentum_factor,quality_factor,volatility_factor,turn_factor,ps_ttm,future_return
600007.SH,2026-03-10,K70房地产业,0.4732070186065,0.0,0.059072589875253455,0.00698602794411185,0.1889,5.299275,0.026499999999999968
600008.SH,2026-03-10,D46水的生产和供应业,0.9004741897083005,0.0,0.07354544034449861,0.0031746031746031633,1.2279,1.181809,-0.0030864197530865445
600023.SH,2026-03-10,D44电力、热力生产和供应业,1.0253381565240216,0.0,0.09954152170517812,0.011111111111111072,0.5755,0.909228,-0.012658227848101333
600038.SH,2026-03-10,C37铁路、船舶、航空航天和其他运输设备制造业,0.5632755600367255,0.0,0.018651591406003216,0.007823037496627938,1.2569,1.113342,-0.043171327721965636
600060.SH,2026-03-10,C39计算机、通信和其他电子设备制造业,0.7034916400570954,0.0,0.08827559712041472,0.0017937219730941312,1.0897,0.47848,0.016071428571428736
600061.SH,2026-03-10,J67资本市场服务,1.15926706499083,0.0,0.07488775448918389,0.016304347826086918,0.3979,2.957225,0.00137174211248281
600062.SH,2026-03-10,C27医药制造业,0.59968288768899,0.0,0.08372194268395804,0.001653803748621785,0.506,1.724208,0.004402861860208995
600095.SH,2026-03-10,J67资本市场服务,0.41702896057616723,0.0,0.013829995581454712,0.005819592628516057,0.6613,12.000021,-0.026418786692759433
600096.SH,2026-03-10,C26化学原料和化学制品制造业,0.3224615424302959,0.0,0.07506329712530091,0.0004856726566295766,3.9503,1.433022,-0.07787568468683026
600098.SH,2026-03-10,D44电力、热力生产和供应业,1.022770972941571,0.0,0.08567625769533438,0.0,0.9925,0.534796,-0.025542784163473886
600109.SH,2026-03-10,J67资本市场服务,1.069826506235484,0.0,0.0758770994339796,0.005643340857787726,0.5788,3.829272,0.0
600004.SH,2026-03-11,G56航空运输业,0.8080083321819215,0.0,0.057405264809051434,0.013289036544850585,0.3451,3.015528,-0.01199563794983638
600007.SH,2026-03-11,K70房地产业,0.47084082754983847,0.0,0.05877722678699227,0.010101010101010166,0.1833,5.325905,0.02212166918049263
600008.SH,2026-03-11,D46水的生产和供应业,0.878240708213307,0.0,0.07172950230843471,0.03514376996805124,2.1242,1.211728,-0.015290519877675823
600023.SH,2026-03-11,D44电力、热力生产和供应业,1.012358877172522,0.0,0.09828150851108036,0.022181146025878062,0.6427,0.920885,-0.03362831858407089
600038.SH,2026-03-11,C37铁路、船舶、航空航天和其他运输设备制造业,0.5713812284125029,0.0,0.018919995926903275,0.018390191897654673,1.395,1.097548,-0.04997239094422978
600060.SH,2026-03-11,C39计算机、通信和其他电子设备制造业,0.6990948818564605,0.0,0.0877238768163777,0.02096627164995435,0.7863,0.481489,0.006303466906798727
600061.SH,2026-03-11,J67资本市场服务,1.1513163575574132,0.0,0.07437412131624048,0.01532033426183843,0.527,2.977648,-0.009549795361528002
600062.SH,2026-03-11,C27医药制造业,0.59968288768899,0.0,0.08372194268395804,0.013950892857142794,0.4047,1.724208,-0.0060340098738342896
600095.SH,2026-03-11,J67资本市场服务,0.41825306569040827,0.0,0.013870592421602095,0.003929273084479545,0.5944,11.964899,-0.03339882121807469
600096.SH,2026-03-11,C26化学原料和化学制品制造业,0.31639472013146835,0.0,0.07365106057158968,0.02240077915753602,4.5099,1.4605,-0.12520710059171591
600098.SH,2026-03-11,D44电力、热力生产和供应业,1.001870492208954,0.0,0.0839255328746803,0.026212319790301475,1.1949,0.545953,-0.052173913043478404
600109.SH,2026-03-11,J67资本市场服务,1.068613538051191,0.0,0.0757910731151935,0.01379310344827589,0.5244,3.833618,-0.0146726862302482
600004.SH,2026-03-12,G56航空运输业,0.806246150174633,0.0,0.057280060890995924,0.012141280353200834,0.4479,3.022119,-0.017391304347826098
600007.SH,2026-03-12,K70房地产业,0.4734449464012976,0.0,0.059102290580194186,0.010670731707317138,0.1167,5.296612,0.010463378176382765
