trade_date,model,long_quantile,short_quantile,long_return,short_return,long_short_return,cumulative_nav,drawdown
2021-10-27,pca,1,5,0.02880231470657002,0.03811704719399947,-0.00931473248742945,0.9906852675125706,-0.009314732487429422
2021-10-28,pca,1,5,0.005235602094240788,0.038690846735986245,-0.03345524464174546,0.9575416495249646,-0.04245835047503543
2021-10-29,pca,1,5,0.011797799865981728,-0.024423514728038886,0.036221314594020615,0.9922250668492858,-0.007774933150714203
2021-11-01,pca,1,5,-0.06818888249703092,-0.0023063342681274857,-0.06588254822890344,0.9268547510286609,-0.07314524897133912
2021-11-02,pca,1,5,0.04582284846218376,0.03248975085245015,0.013333097609733613,0.9392125958941714,-0.06078740410582861
2021-11-03,pca,1,5,-0.00199768390060423,0.010886058007062938,-0.012883741907667168,0.9271120232122407,-0.07288797678775927
2021-11-04,pca,1,5,0.05854224972181954,0.013654981791770104,0.044887267930049435,0.9687275489993388,-0.03127245100066123
2021-11-05,pca,1,5,0.09843465057685619,0.046066947880420483,0.0523677026964357,1.019457585279183,0.0
2021-11-08,pca,1,5,-0.022115936706684047,0.04465428229703666,-0.06677021900372071,0.9513881790450877,-0.06677021900372071
2021-11-09,pca,1,5,-0.06585645526613815,0.01470678834018238,-0.08056324360632053,0.8747412614125046,-0.14195423719079703
2021-11-10,pca,1,5,0.030986420342658416,0.0009977576050376191,0.029988662737620797,0.9009735820836852,-0.11622259219646736
2021-11-11,pca,1,5,0.00957845348894798,-0.01677967988856907,0.02635813337751705,0.9247215639298664,-0.09292786940554543
2021-11-12,pca,1,5,-0.02160898802689848,-0.021379086342327963,-0.00022990168457051596,0.9245089688845602,-0.09313640681639601
2021-11-15,pca,1,5,-0.009881649100004053,0.03790358854080286,-0.047785237640806916,0.8803310881053542,-0.13647109912447053
2021-11-16,pca,1,5,-0.016858895918491323,0.06142130316464728,-0.0782801990831386,0.8114185952693911,-0.20406831339905085
2021-11-17,pca,1,5,-0.018064984315745047,0.045408615144259645,-0.06347359946000469,0.7599149363588621,-0.25458896247188545
2021-11-18,pca,1,5,-0.010954018979348834,0.042746151462916215,-0.05370017044226505,0.7191073747547682,-0.29461766223669084
2021-11-19,pca,1,5,-0.032958630312884096,0.027245252387947727,-0.06020388270083182,0.6758143187157291,-0.3370844177586316
2021-11-22,pca,1,5,-0.06750855298452985,-0.004374466174623004,-0.06313408680990684,0.6331473988505522,-0.3789369876754981
2021-11-23,pca,1,5,-0.07712576944055444,0.01324325686523034,-0.09036902630578478,0.5759304849083874,-0.43506184737380094
2021-11-24,pca,1,5,-0.058140933140933104,0.022372182054282375,-0.08051311519521548,0.5295605274325221,-0.4805467779343663
2021-11-25,pca,1,5,-0.060914511454468356,0.030278301742444974,-0.09119281319691333,0.48126841317790925,-0.5279171785787324
2021-11-26,pca,1,5,-0.04545307049565994,0.038109698569482264,-0.0835627690651422,0.4410522919091762,-0.5673657263647784
2021-11-29,pca,1,5,-0.05411958487393026,0.03402355071986002,-0.08814313559379028,0.4021765599394737,-0.6054994678083288
2021-11-30,pca,1,5,-0.01314987985414462,-0.009553099855855257,-0.0035967799982893622,0.4007300193329026,-0.6069183994318303
2021-12-01,pca,1,5,0.026615857604956328,-0.008989124189475395,0.03560498179443172,0.41499800437573287,-0.5929227361998746
2021-12-02,pca,1,5,0.04527934711746395,0.0004263018088131454,0.04485304530865081,0.4336119286689973,-0.5746640812425259
2021-12-03,pca,1,5,0.023391501174848228,0.016493913266704047,0.0068975879081441815,0.4366028050650116,-0.571730289352405
2021-12-06,pca,1,5,0.030680210878230696,0.027789427606543515,0.0028907832716871806,0.4378649291502652,-0.5704922544370946
2021-12-07,pca,1,5,-0.03783521544972068,0.01961869873906469,-0.05745391418878537,0.4127078750845873,-0.5951691555940845
2021-12-08,pca,1,5,-0.012039390224174829,0.0029940551628254153,-0.015033445387000244,0.4065034537837182,-0.6012551579844341
2021-12-09,pca,1,5,0.01021046005396864,0.004455462621632322,0.005754997432336317,0.40884288011647935,-0.5989603824424771
2021-12-10,pca,1,5,0.00633981265905037,-0.017735344651414547,0.024075157310464917,0.41868583677054716,-0.589305290562051
2021-12-13,pca,1,5,0.0002943875967628129,-0.04407174294326277,0.04436613054002558,0.4372613072599691,-0.5710843554710291
2021-12-14,pca,1,5,0.040224358974359053,-0.032298478579784407,0.07252283755414346,0.4689727380150963,-0.5399781758584237
2021-12-15,pca,1,5,-0.020819813973610157,-0.03641308292766107,0.015593268954050915,0.4762855560510834,-0.5328049318298509
2021-12-16,pca,1,5,-0.006637155074655177,-0.045077281555960746,0.03844012648130557,0.49459403306690597,-0.5148458943179484
2021-12-17,pca,1,5,-0.0003686538866653488,-0.0378619721926399,0.03749331830597455,0.5131380045809192,-0.49665585700616066
2021-12-20,pca,1,5,0.04166910192718809,-0.0021635359281548805,0.04383263785534297,0.5356301969055279,-0.4745929554697038
2021-12-21,pca,1,5,-0.0021660838248341863,-0.0015786159320901327,-0.0005874678927440535,0.5353155313624618,-0.4749016152389869
2021-12-22,pca,1,5,0.026899978551512216,0.004061750328305219,0.022838228223206997,0.547541189639145,-0.4629092984881775
2021-12-23,pca,1,5,-0.022019345300444637,0.01545898152787295,-0.03747832682831759,0.5270202619818832,-0.483038559335888
2021-12-24,pca,1,5,-0.02222573617260515,0.032171809381939254,-0.0543975455545444,0.49835165327255576,-0.511159992854357
2021-12-27,pca,1,5,0.0,0.0,0.0,0.49835165327255576,-0.511159992854357
2021-12-28,pca,1,5,0.0,0.0,0.0,0.49835165327255576,-0.511159992854357
2021-12-29,pca,1,5,0.0,0.0,0.0,0.49835165327255576,-0.511159992854357
2021-12-30,pca,1,5,0.0,0.0,0.0,0.49835165327255576,-0.511159992854357
2021-12-31,pca,1,5,0.0,0.0,0.0,0.49835165327255576,-0.511159992854357
