trade_date,model,top_n,daily_return,cumulative_nav,turnover,drawdown
2021-10-27,tucker,5,-0.0005834767043771504,0.9994165232956228,1.0,-0.0005834767043771949
2021-10-28,tucker,5,-0.016663200281207203,0.9827630456036001,0.0,-0.01723695439639994
2021-10-29,tucker,5,-0.0032435802800479417,0.9795753747689204,0.0,-0.020424625231079574
2021-11-01,tucker,5,0.003236539914784964,0.9827458095689005,0.19999999999999996,-0.017254190431099548
2021-11-02,tucker,5,-0.013920940311650632,0.969065063812367,0.19999999999999996,-0.03093493618763299
2021-11-03,tucker,5,0.0075141875183001305,0.9763468004192866,0.19999999999999996,-0.023653199580713435
2021-11-04,tucker,5,0.04419788170496604,1.0194992608072402,0.19999999999999996,0.0
2021-11-05,tucker,5,0.020564687277016037,1.0404649442848901,0.19999999999999996,0.0
2021-11-08,tucker,5,-0.01510181887219666,1.0247520311534295,0.19999999999999996,-0.015101818872196637
2021-11-09,tucker,5,0.027421640019697314,1.0528524124611724,0.19999999999999996,0.0
2021-11-10,tucker,5,0.015764513588230722,1.0694501186238181,0.0,0.0
2021-11-11,tucker,5,-0.03457165499732593,1.0324774580859062,0.19999999999999996,-0.03457165499732595
2021-11-12,tucker,5,-0.004314699090131846,1.0280226285369214,0.19999999999999996,-0.038737187799096406
2021-11-15,tucker,5,0.004394809449000325,1.0325405920986015,0.19999999999999996,-0.03451262090906326
2021-11-16,tucker,5,0.02248330801424312,1.0557555202679632,0.0,-0.01280527078109761
2021-11-17,tucker,5,0.02769180717634003,1.0849912985605803,0.0,0.0
2021-11-18,tucker,5,0.017156343033022114,1.1036057814665299,0.0,0.0
2021-11-19,tucker,5,0.02641432330437745,1.132756781378767,0.0,0.0
2021-11-22,tucker,5,-0.016810127080489012,1.1137149959325041,0.19999999999999996,-0.016810127080489012
2021-11-23,tucker,5,0.00452772495395175,1.118757591111178,0.19999999999999996,-0.012358513758398693
2021-11-24,tucker,5,0.00915693681318681,1.129001983682256,0.0,-0.0033147430748025064
2021-11-25,tucker,5,0.010309008165035837,1.1406408743503782,0.19999999999999996,0.0
2021-11-26,tucker,5,0.015207425522492546,1.1579870854949723,0.19999999999999996,0.0
2021-11-29,tucker,5,0.030542640612949135,1.1933550688816816,0.0,0.0
2021-11-30,tucker,5,0.0254348388736255,1.2237078627777114,0.0,0.0
2021-12-01,tucker,5,0.030441254824265608,1.260959065658985,0.19999999999999996,0.0
2021-12-02,tucker,5,0.013838676955685613,1.2784090708229827,0.0,0.0
2021-12-03,tucker,5,0.034991875702489586,1.3231430021261559,0.0,0.0
2021-12-06,tucker,5,0.007975967771416292,1.3336963480680892,0.19999999999999996,0.0
2021-12-07,tucker,5,0.00717662037569784,1.3432677804546285,0.19999999999999996,0.0
2021-12-08,tucker,5,0.03566524539374179,1.3911757554740498,0.19999999999999996,0.0
2021-12-09,tucker,5,0.025460459201903495,1.4265957290389741,0.19999999999999996,0.0
2021-12-10,tucker,5,-0.0006924615963826986,1.4256078662830511,0.0,-0.0006924615963826986
2021-12-13,tucker,5,0.01972672967293889,1.4537304472808321,0.0,0.0
2021-12-14,tucker,5,0.008852651479080209,1.4665998162751366,0.0,0.0
2021-12-15,tucker,5,-0.0025536172547511614,1.4628546816784815,0.0,-0.002553617254751117
2021-12-16,tucker,5,-0.00596877392554771,1.4541232327976137,0.0,-0.008507149216212873
2021-12-17,tucker,5,0.026610905217937943,1.4928187683207925,0.0,0.0
2021-12-20,tucker,5,0.008553998263108565,1.5055883374721446,0.19999999999999996,0.0
2021-12-21,tucker,5,-0.017839714018195084,1.4787290721025117,0.19999999999999996,-0.017839714018195063
2021-12-22,tucker,5,-0.020753096741883525,1.4480408646141325,0.0,-0.038222581449211535
2021-12-23,tucker,5,-0.009724556120971738,1.433959309960732,0.0,-0.04757543993179203
2021-12-24,tucker,5,-0.0011162074267395683,1.4323587139293115,0.0,-0.048638543299149295
2021-12-27,tucker,5,0.014236313888379626,1.452750222181565,0.4,-0.03509466298024988
2021-12-28,tucker,5,0.02004972341298694,1.4818774623244608,0.19999999999999996,-0.01574857785328887
2021-12-29,tucker,5,0.010053493929777146,1.4967755083966134,0.0,-0.005853412155362281
2021-12-30,tucker,5,0.013933460635098904,1.517630771022438,0.0,0.0
2021-12-31,tucker,5,0.015685768733621087,1.541435976319723,0.19999999999999996,0.0
