left,right,score
momentum_factor,volatility_factor,0.9612121290914435
quality_factor,value_factor,0.8301356022466111
momentum_factor,quality_factor,0.41820841618605314
quality_factor,volatility_factor,0.15145454235892092
momentum_factor,value_factor,-0.159291951624452
