trade_date,model,cumulative_nav,drawdown
2021-10-27,tucker,0.9994165232956228,-0.0005834767043771949
2021-10-28,tucker,0.9827630456036001,-0.01723695439639994
2021-10-29,tucker,0.9795753747689204,-0.020424625231079574
2021-11-01,tucker,0.9827458095689005,-0.017254190431099548
2021-11-02,tucker,0.969065063812367,-0.03093493618763299
2021-11-03,tucker,0.9763468004192866,-0.023653199580713435
2021-11-04,tucker,1.0194992608072402,0.0
2021-11-05,tucker,1.0404649442848901,0.0
2021-11-08,tucker,1.0247520311534295,-0.015101818872196637
2021-11-09,tucker,1.0528524124611724,0.0
2021-11-10,tucker,1.0694501186238181,0.0
2021-11-11,tucker,1.0324774580859062,-0.03457165499732595
2021-11-12,tucker,1.0280226285369214,-0.038737187799096406
2021-11-15,tucker,1.0325405920986015,-0.03451262090906326
2021-11-16,tucker,1.0557555202679632,-0.01280527078109761
2021-11-17,tucker,1.0849912985605803,0.0
2021-11-18,tucker,1.1036057814665299,0.0
2021-11-19,tucker,1.132756781378767,0.0
2021-11-22,tucker,1.1137149959325041,-0.016810127080489012
2021-11-23,tucker,1.118757591111178,-0.012358513758398693
2021-11-24,tucker,1.129001983682256,-0.0033147430748025064
2021-11-25,tucker,1.1406408743503782,0.0
2021-11-26,tucker,1.1579870854949723,0.0
2021-11-29,tucker,1.1933550688816816,0.0
2021-11-30,tucker,1.2237078627777114,0.0
2021-12-01,tucker,1.260959065658985,0.0
2021-12-02,tucker,1.2784090708229827,0.0
2021-12-03,tucker,1.3231430021261559,0.0
2021-12-06,tucker,1.3336963480680892,0.0
2021-12-07,tucker,1.3432677804546285,0.0
2021-12-08,tucker,1.3911757554740498,0.0
2021-12-09,tucker,1.4265957290389741,0.0
2021-12-10,tucker,1.4256078662830511,-0.0006924615963826986
2021-12-13,tucker,1.4537304472808321,0.0
2021-12-14,tucker,1.4665998162751366,0.0
2021-12-15,tucker,1.4628546816784815,-0.002553617254751117
2021-12-16,tucker,1.4541232327976137,-0.008507149216212873
2021-12-17,tucker,1.4928187683207925,0.0
2021-12-20,tucker,1.5055883374721446,0.0
2021-12-21,tucker,1.4787290721025117,-0.017839714018195063
2021-12-22,tucker,1.4480408646141325,-0.038222581449211535
2021-12-23,tucker,1.433959309960732,-0.04757543993179203
2021-12-24,tucker,1.4323587139293115,-0.048638543299149295
2021-12-27,tucker,1.452750222181565,-0.03509466298024988
2021-12-28,tucker,1.4818774623244608,-0.01574857785328887
2021-12-29,tucker,1.4967755083966134,-0.005853412155362281
2021-12-30,tucker,1.517630771022438,0.0
2021-12-31,tucker,1.541435976319723,0.0
