model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,5,48,0.0037280108542661547,0.17926638185095523,0.38163817810266915,2.461647678818799,-0.17975585101365243,0.17499999999999996
pca,5,48,0.0050619432021636315,0.2639581153580275,0.29232981290110466,4.363597658021882,-0.1745679489164046,0.14166666666666664
tucker,5,48,0.009196121597863573,0.541435976319723,0.26678240795432234,8.686564681800167,-0.048638543299149295,0.12499999999999999
