model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,5,49,0.003205486180058137,0.16026622507865884,0.2892348251518828,2.79282592250248,-0.1821063887363965,0.10612244897959182
pca,5,49,0.004464559494052112,0.23124728440673037,0.32679329189475836,3.442754243754347,-0.1684459047123068,0.07346938775510202
tucker,5,49,0.005409991415304387,0.28972911350308017,0.32178586571382567,4.236723802745106,-0.16975390792559863,0.05714285714285714
