from,to,shift_score
2019-12-20,2019-12-23,0.04166938703789092
2019-12-12,2019-12-13,0.024655607445120315
2019-12-24,2019-12-25,0.021991467126681822
2019-11-08,2019-11-11,0.021239025040082335
2019-12-25,2019-12-26,0.020704146255067148
