from,to,shift_score
2019-11-06,2019-11-07,0.5128797163034897
2019-12-20,2019-12-23,0.4909831979211285
2019-11-25,2019-11-26,0.33841163194858953
2019-11-08,2019-11-11,0.32860337872086703
2019-12-06,2019-12-09,0.3274129804292107
