trade_date,stock_code,market_id,universe_id,model_count,models,total_score,stock_score,selection_signal,time_regime_score,cluster_label,top_factor_1,top_factor_1_score,top_factor_2,top_factor_2_score,top_factor_3,top_factor_3_score
2019-10-24,600015.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.5030630884037142,0.5030630884037142,0.5030630884037142,0.0,0,quality_factor,0.447019100189209,value_factor,0.38173842430114746,volatility_factor,0.13643860816955566
2019-10-24,600048.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.1483104890706471,0.1483104890706471,0.1483104890706471,0.0,0,quality_factor,0.3539488911628723,momentum_factor,0.28926917910575867,value_factor,0.2091560810804367
2019-10-24,600039.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.14239331753719453,0.14239331753719453,0.14239331753719453,0.0,0,quality_factor,0.34398093819618225,value_factor,0.29801031947135925,volatility_factor,0.22103209793567657
2019-10-24,600027.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.005327507142962239,0.005327507142962239,0.005327507142962239,0.0,0,quality_factor,0.2639572322368622,momentum_factor,0.25703006982803345,value_factor,0.24591094255447388
2019-10-24,600021.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",-0.008451047169908132,-0.008451047169908132,-0.008451047169908132,0.0,0,volatility_factor,0.40999796986579895,quality_factor,0.3179430365562439,value_factor,0.1913086622953415
2019-10-25,600015.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.5406813783143984,0.4627892908592029,0.5406813783143984,0.12594597786664963,0,quality_factor,0.43516966700553894,value_factor,0.3552323877811432,volatility_factor,0.2028903067111969
2019-10-25,600039.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.21344720869072645,0.18367671660344095,0.21344720869072645,0.12594597786664963,0,quality_factor,0.3653947412967682,value_factor,0.3617408871650696,momentum_factor,0.15959224104881287
2019-10-25,600048.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.18766064310073113,0.1611804061753551,0.18766064310073113,0.12594597786664963,0,momentum_factor,0.3895358443260193,quality_factor,0.30683451890945435,volatility_factor,0.17706474661827087
2019-10-25,600027.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.03625171025082045,0.030984512813512055,0.03625171025082045,0.12594597786664963,0,quality_factor,0.3039990961551666,value_factor,0.26456207036972046,volatility_factor,0.24105167388916016
2019-10-25,600021.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",-0.001305905887594663,-0.0017486251882620901,-0.001305905887594663,0.12594597786664963,0,volatility_factor,0.3672771751880646,quality_factor,0.31164267659187317,value_factor,0.20852617919445038
2019-10-28,600015.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.6478233063461101,0.5150317954386534,0.6478233063461101,0.3717435499032338,0,quality_factor,0.4547256529331207,value_factor,0.39614930748939514,volatility_factor,0.12485340982675552
2019-10-28,600048.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.27359985553667604,0.21215567964269988,0.27359985553667604,0.3717435499032338,0,quality_factor,0.30407631397247314,value_factor,0.29777711629867554,momentum_factor,0.20994436740875244
2019-10-28,600039.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.2571526336561644,0.1964613311405495,0.2571526336561644,0.3717435499032338,0,quality_factor,0.38804832100868225,value_factor,0.3198697566986084,volatility_factor,0.22560885548591614
2019-10-28,600027.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.09126849839977608,0.070089444794166,0.09126849839977608,0.3717435499032338,0,value_factor,0.37607869505882263,quality_factor,0.3235883414745331,momentum_factor,0.2690667510032654
2019-10-28,600021.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.01012220731981688,0.008384994632559711,0.01012220731981688,0.3717435499032338,0,volatility_factor,0.3954969048500061,quality_factor,0.3300180733203888,value_factor,0.20490038394927979
2019-10-29,600015.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.5892565715648047,0.4993043315543087,0.5892565715648047,0.13337368269761404,0,quality_factor,0.45815467834472656,value_factor,0.40083780884742737,volatility_factor,0.1389780044555664
2019-10-29,600048.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.2422169844359557,0.2058927706830399,0.2422169844359557,0.13337368269761404,0,value_factor,0.3301140069961548,quality_factor,0.32352131605148315,volatility_factor,0.18655650317668915
2019-10-29,600039.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.20809038333152788,0.17819086991396071,0.20809038333152788,0.13337368269761404,0,quality_factor,0.3758702278137207,value_factor,0.30264195799827576,volatility_factor,0.24755778908729553
2019-10-29,600027.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.06582184272810616,0.05539691194734416,0.06582184272810616,0.13337368269761404,0,value_factor,0.35134461522102356,momentum_factor,0.324790358543396,quality_factor,0.28466036915779114
2019-10-29,600021.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",-0.02077417752464999,-0.018248369550779662,-0.02077417752464999,0.13337368269761404,1,momentum_factor,0.8249379992485046,quality_factor,0.10659566521644592,value_factor,0.06538233160972595
2019-10-30,600015.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.5266107398430501,0.5091229972700912,0.5266107398430501,0.14628498752911887,0,quality_factor,0.4574756324291229,value_factor,0.40077418088912964,volatility_factor,0.12650622427463531
2019-10-30,600039.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.16811827377847388,0.15809789545831796,0.16811827377847388,0.14628498752911887,0,quality_factor,0.3662118911743164,value_factor,0.28937211632728577,volatility_factor,0.26424771547317505
2019-10-30,600048.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.16592222478670354,0.15864087989026474,0.16592222478670354,0.14628498752911887,0,quality_factor,0.4339216947555542,value_factor,0.3549707531929016,momentum_factor,0.1419757902622223
2019-10-30,600027.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.010283975139916857,0.00983877842924751,0.010283975139916857,0.14628498752911887,0,quality_factor,0.27871543169021606,volatility_factor,0.2624044716358185,value_factor,0.24083034694194794
2019-10-30,600021.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",-0.018654333088621133,-0.015989063538356444,-0.018654333088621133,0.14628498752911887,0,volatility_factor,0.3539334535598755,quality_factor,0.29181644320487976,value_factor,0.20420363545417786
2019-10-31,600015.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.5064314635225516,0.48106158047484265,0.5064314635225516,0.1560399184624354,0,quality_factor,0.4321705996990204,value_factor,0.3860240578651428,volatility_factor,0.14182332158088684
2019-10-31,600039.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.1686301386929723,0.15673576534204123,0.1686301386929723,0.1560399184624354,0,quality_factor,0.37620115280151367,value_factor,0.29327085614204407,volatility_factor,0.26755255460739136
2019-10-31,600048.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.1346562907965919,0.12854402105704935,0.1346562907965919,0.1560399184624354,0,quality_factor,0.44668126106262207,value_factor,0.3866136372089386,volatility_factor,0.1455172598361969
2019-10-31,600027.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.005625931434534829,0.005336854956920721,0.005625931434534829,0.1560399184624354,0,quality_factor,0.27280667424201965,volatility_factor,0.2624618411064148,value_factor,0.23774690926074982
2019-10-31,600021.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",-0.036782938026717525,-0.03178867082437376,-0.036782938026717525,0.1560399184624354,2,momentum_factor,0.3157801032066345,quality_factor,0.24794580042362213,value_factor,0.2321164906024933
2019-11-01,600015.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.6317216262678694,0.5000870854461802,0.6317216262678694,0.2758144934972127,0,quality_factor,0.4033032953739166,value_factor,0.39759066700935364,volatility_factor,0.09986945986747742
2019-11-01,600048.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.26308397287476293,0.20974201789895278,0.26308397287476293,0.2758144934972127,0,quality_factor,0.2851581275463104,value_factor,0.2667500674724579,momentum_factor,0.25889718532562256
2019-11-01,600039.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.20131582560783465,0.16019035147975166,0.20131582560783465,0.2758144934972127,0,quality_factor,0.37926048040390015,value_factor,0.29982903599739075,volatility_factor,0.2574029266834259
2019-11-01,600026.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.05663823337612933,0.047469915749994644,0.05663823337612933,0.2758144934972127,2,volatility_factor,0.4321456849575043,momentum_factor,0.3302626609802246,value_factor,0.17827430367469788
2019-11-01,600027.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",-0.010595668445493013,-0.008447262196191319,-0.010595668445493013,0.2758144934972127,2,momentum_factor,0.3015962839126587,quality_factor,0.25812190771102905,value_factor,0.2429552525281906
2019-11-04,600015.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.7567854278564551,0.5422730050496564,0.7567854278564551,0.5463900069395701,0,quality_factor,0.45613062381744385,value_factor,0.4006883502006531,volatility_factor,0.10135556757450104
2019-11-04,600039.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.32891154770332337,0.2246500394183908,0.32891154770332337,0.5463900069395701,0,quality_factor,0.417405366897583,value_factor,0.34096401929855347,volatility_factor,0.21543870866298676
2019-11-04,600048.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.18974424778232693,0.13714937651729142,0.18974424778232693,0.5463900069395701,0,quality_factor,0.3464752435684204,volatility_factor,0.2752322554588318,momentum_factor,0.19082248210906982
2019-11-04,600027.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.08077221617220919,0.051861232602605646,0.08077221617220919,0.5463900069395701,0,quality_factor,0.325330913066864,value_factor,0.29812926054000854,volatility_factor,0.19625237584114075
2019-11-04,600021.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",-0.04415950905482654,-0.027698797600165522,-0.04415950905482654,0.5463900069395701,2,momentum_factor,0.30860844254493713,quality_factor,0.253091037273407,value_factor,0.237596794962883
2019-11-05,600015.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.6317374546107108,0.5290015397203628,0.6317374546107108,0.4035324851671855,0,quality_factor,0.41889694333076477,value_factor,0.4141997992992401,volatility_factor,0.08940176665782928
2019-11-05,600039.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.274354009194364,0.21477843200181793,0.274354009194364,0.4035324851671855,0,quality_factor,0.38598668575286865,value_factor,0.2889150083065033,volatility_factor,0.28741714358329773
2019-11-05,600048.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.09180946978623639,0.0756962375489113,0.09180946978623639,0.4035324851671855,0,quality_factor,0.4245816171169281,value_factor,0.420254647731781,volatility_factor,0.08558574318885803
2019-11-05,600027.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.05899203631081973,0.04874816318391795,0.05899203631081973,0.4035324851671855,0,quality_factor,0.3472382426261902,value_factor,0.27712973952293396,volatility_factor,0.26427358388900757
2019-11-05,600021.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",-0.029486818343198388,-0.021253657068923553,-0.029486818343198388,0.4035324851671855,2,momentum_factor,0.3039216101169586,quality_factor,0.25645360350608826,value_factor,0.24117830395698547
2019-11-06,600015.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.6703594939240726,0.48141728400632644,0.6703594939240726,0.390441636244456,0,quality_factor,0.40636777877807617,value_factor,0.4008547365665436,volatility_factor,0.09781230241060257
2019-11-06,600039.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.29151337493765944,0.21100613563976067,0.29151337493765944,0.390441636244456,0,quality_factor,0.37712252140045166,value_factor,0.3043423593044281,volatility_factor,0.2455400675535202
2019-11-06,600048.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.13843557027279355,0.09768259831584447,0.13843557027279355,0.390441636244456,0,quality_factor,0.4010607600212097,value_factor,0.3952021300792694,momentum_factor,0.10236229747533798
2019-11-06,600027.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.04652211839965271,0.03481105693503004,0.04652211839965271,0.390441636244456,0,volatility_factor,0.3605044186115265,quality_factor,0.3547962009906769,value_factor,0.23457525670528412
2019-11-06,600021.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.028589030726086578,0.021847083346877707,0.028589030726086578,0.390441636244456,0,value_factor,0.2774457335472107,quality_factor,0.27521103620529175,momentum_factor,0.26331648230552673
2019-11-07,600015.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.749070564028175,0.4763033974396957,0.749070564028175,0.5289436827103297,0,quality_factor,0.4323946237564087,value_factor,0.3501844108104706,volatility_factor,0.2054826319217682
2019-11-07,600039.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.37629398481627924,0.23011070748442045,0.37629398481627924,0.5289436827103297,0,quality_factor,0.37377557158470154,value_factor,0.3234249949455261,volatility_factor,0.2022223323583603
2019-11-07,600048.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.20155049487360613,0.13506111291678882,0.20155049487360613,0.5289436827103297,0,value_factor,0.3411175310611725,momentum_factor,0.32853075861930847,quality_factor,0.22426074743270874
2019-11-07,600027.SH,cn_a,SIZE_MID,3,"cp,pca,tucker",0.16476689105810263,0.08153383749973069,0.16476689105810263,0.5289436827103297,0,quality_factor,0.42985889315605164,value_factor,0.3532567024230957,volatility_factor,0.1978491246700287
