trade_date,model,top_n,gross_return,transaction_cost,net_return,cumulative_nav,drawdown
2019-10-24,pca,5,-0.04092612522840004,0.001,-0.041926125228400044,0.9580738747716,-0.0419261252284
2019-10-25,pca,5,-0.028966063365793503,0.00019999999999999996,-0.029166063365793502,0.9301306314309001,-0.06986936856909987
2019-10-28,pca,5,-0.023505675664374538,0.00019999999999999996,-0.023705675664374537,0.9080812563566993,-0.09191874364330066
2019-10-29,pca,5,-0.0049245705218980305,0.0,-0.0049245705218980305,0.9036093461701571,-0.09639065382984291
2019-10-30,pca,5,0.003610281158912221,0.0,0.003610281158912221,0.9068716299676522,-0.09312837003234775
2019-10-31,pca,5,0.02240069013674275,0.00019999999999999996,0.02220069013674275,0.9270048060183669,-0.07299519398163312
2019-11-01,pca,5,0.00975196625159267,0.0,0.00975196625159267,0.9360449256017221,-0.06395507439827786
2019-11-04,pca,5,-0.01523411545738682,0.00019999999999999996,-0.015434115457386821,0.9215979001466841,-0.07840209985331592
2019-11-05,pca,5,-0.023980098924137418,0.0,-0.023980098924137418,0.8994978913328893,-0.10050210866711073
2019-11-06,pca,5,-0.016385302210736575,0.0,-0.016385302210736575,0.8847593465454796,-0.11524065345452039
2019-11-07,pca,5,-0.02852908204013598,0.0,-0.02852908204013598,0.8595179745621065,-0.14048202543789345
2019-11-08,pca,5,-0.03751840198072838,0.00019999999999999996,-0.03771840198072838,0.8270983300879116,-0.17290166991208844
2019-11-11,pca,5,-0.013128963813592742,0.0,-0.013128963813592742,0.8162393860419044,-0.18376061395809562
2019-11-12,pca,5,-0.0018868286530387968,0.0,-0.0018868286530387968,0.8146992821805817,-0.18530071781941826
2019-11-13,pca,5,-0.005547616144017775,0.00019999999999999996,-0.005747616144017775,0.8100167034338009,-0.18998329656619906
2019-11-14,pca,5,0.0010716834712745315,0.00019999999999999996,0.0008716834712745315,0.8107227816056405,-0.18927721839435951
2019-11-15,pca,5,0.016942090282466828,0.00019999999999999996,0.01674209028246683,0.8242959756093348,-0.17570402439066524
2019-11-18,pca,5,0.03154015815826701,0.0,0.03154015815826701,0.8502944010492762,-0.14970559895072377
2019-11-19,pca,5,0.013155357248596889,0.00019999999999999996,0.012955357248596889,0.8613102687813514,-0.13868973121864858
2019-11-20,pca,5,0.014243509923456665,0.0,0.014243509923456665,0.8735783501419137,-0.12642164985808635
2019-11-21,pca,5,0.006539151482719751,0.0,0.006539151482719751,0.879290811305516,-0.120709188694484
2019-11-22,pca,5,0.010751341011477233,0.00019999999999999996,0.010551341011477233,0.888568508503859,-0.11143149149614096
2019-11-25,pca,5,-0.0021863000454762638,0.00019999999999999996,-0.002386300045476264,0.8864481174316076,-0.11355188256839244
2019-11-26,pca,5,-0.0018947065029063293,0.0,-0.0018947065029063293,0.8847685584190208,-0.1152314415809792
2019-11-27,pca,5,-0.001870709811546778,0.0,-0.001870709811546778,0.8831134131958382,-0.11688658680416175
2019-11-28,pca,5,0.013672323981118594,0.00019999999999999996,0.013472323981118594,0.895011003210484,-0.10498899678951601
2019-11-29,pca,5,0.012514989760835982,0.0,0.012514989760835982,0.9062120567514986,-0.09378794324850137
2019-12-02,pca,5,0.009039095146237418,0.0,0.009039095146237418,0.9144033937551429,-0.0855966062448571
2019-12-03,pca,5,0.004184091692331004,0.0,0.004184091692331004,0.9182293413983931,-0.08177065860160693
2019-12-04,pca,5,0.006417455189364607,0.0,0.006417455189364607,0.924122037050377,-0.07587796294962301
2019-12-05,pca,5,-0.001313586166432712,0.0,-0.001313586166432712,0.922908123126412,-0.07709187687358798
2019-12-06,pca,5,0.013014168040551489,0.0,0.013014168040551489,0.9349190045267692,-0.06508099547323076
2019-12-09,pca,5,0.008076250763976112,0.0,0.008076250763976112,0.9424696448513344,-0.05753035514866556
2019-12-10,pca,5,0.030637720890038266,0.0,0.030637720890038266,0.9713447667776232,-0.02865523322237684
2019-12-11,pca,5,0.028593880356239155,0.0,0.028593880356239155,0.9991192828235215,-0.0008807171764785293
2019-12-12,pca,5,0.03655184126300992,0.0,0.03655184126300992,1.0356389322520991,0.0
2019-12-13,pca,5,0.01894265486765905,0.0,0.01894265486765905,1.0552566831132615,0.0
2019-12-16,pca,5,-0.0046717052089454425,0.0,-0.0046717052089454425,1.0503268349699868,-0.0046717052089454425
2019-12-17,pca,5,-0.018360257709099548,0.0,-0.018360257709099548,1.0310425636011549,-0.02294618920646785
2019-12-18,pca,5,-0.018734812221563833,0.0,-0.018734812221563833,1.0117261747796475,-0.04125110888204797
2019-12-19,pca,5,-0.008843439466215774,0.0,-0.008843439466215774,1.0027790355965978,-0.049729746663951024
2019-12-20,pca,5,-0.005728765977303918,0.00019999999999999996,-0.005928765977303917,0.9968337933675989,-0.05536367661117381
2019-12-23,pca,5,0.028297864965384178,0.0,0.028297864965384178,1.025042061445247,-0.028632485490519888
2019-12-24,pca,5,0.03751189372123696,0.0,0.03751189372123696,1.0634933303139786,0.0
2019-12-25,pca,5,0.06710967009540045,0.0,0.06710967009540045,1.1348640168600084,0.0
2019-12-26,pca,5,0.029455571364190147,0.0,0.029455571364190147,1.16829208489728,0.0
2019-12-27,pca,5,0.02750840413695923,0.0,0.02750840413695923,1.2004299357186452,0.0
2019-12-30,pca,5,0.02168029758236223,0.0,0.02168029758236223,1.2264556139518015,0.0
2019-12-31,pca,5,-0.0036704424307643533,0.0,-0.0036704424307643533,1.2219539792269036,-0.003670442430764309
