left,right,score
600015.SH,600021.SH,0.9996348154418226
600009.SH,600085.SH,0.9967894059007788
600027.SH,600039.SH,0.992445890652301
600029.SH,600115.SH,0.987762427754001
600015.SH,600039.SH,0.9831670647980948
