left,right,score
600030.SH,600036.SH,0.9982523930633056
600050.SH,600104.SH,0.9888739287314392
600031.SH,600118.SH,0.9872228683005443
600016.SH,600028.SH,0.9617658627393729
600030.SH,600031.SH,0.9540414797431194
