left,right,score
600036.SH,600118.SH,0.9988079665395255
600018.SH,600030.SH,0.9987139098700389
600031.SH,600104.SH,0.9983754347531563
600018.SH,600118.SH,0.9946991513600263
600000.SH,600011.SH,0.9889360730392306
