from,to,shift_score
2022-12-05,2022-12-06,0.060140705510369964
2022-12-08,2022-12-09,0.060121459756381154
2022-12-26,2022-12-27,0.056452709880310696
2022-11-18,2022-11-21,0.05426951881053486
2022-12-15,2022-12-16,0.044848069533765605
