left,right,score
momentum_factor,volatility_factor,0.4824364977346389
value_factor,volatility_factor,0.19664386934782863
quality_factor,value_factor,0.08025099658866588
momentum_factor,quality_factor,-0.7044907582917861
momentum_factor,value_factor,-0.7639602000880039
