trade_date,stock_code,market_id,universe_id,model_count,models,total_score,stock_score,selection_signal,time_regime_score,cluster_label,top_factor_1,top_factor_1_score,top_factor_2,top_factor_2_score,top_factor_3,top_factor_3_score
2022-10-26,600011.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.6591489652141452,0.6591489652141452,0.6591489652141452,0.0,0,quality_factor,0.7551947236061096,momentum_factor,0.12442941963672638,volatility_factor,0.08791670203208923
2022-10-26,600016.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.21254301477003437,0.21254301477003437,0.21254301477003437,0.0,1,momentum_factor,0.5597261786460876,volatility_factor,0.2632788419723511,value_factor,0.11787089705467224
2022-10-26,600000.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.0949663665795592,0.0949663665795592,0.0949663665795592,0.0,0,value_factor,0.543781042098999,volatility_factor,0.2769131660461426,momentum_factor,0.09649761021137238
2022-10-26,600089.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.023929073244526627,0.023929073244526627,0.023929073244526627,0.0,0,volatility_factor,0.507696270942688,momentum_factor,0.40448006987571716,quality_factor,0.08476956188678741
2022-10-26,600028.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",-0.008311540748922375,-0.008311540748922375,-0.008311540748922375,0.0,0,value_factor,0.47878751158714294,volatility_factor,0.2606872320175171,quality_factor,0.18301615118980408
2022-10-27,600011.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.8143676304854343,0.6233128192710856,0.8143676304854343,0.33509155611197156,1,quality_factor,0.6705503463745117,volatility_factor,0.17060917615890503,value_factor,0.13966310024261475
2022-10-27,600016.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.2860431722948607,0.20194199616991995,0.2860431722948607,0.33509155611197156,0,value_factor,0.5565681457519531,volatility_factor,0.2801055312156677,momentum_factor,0.10023350268602371
2022-10-27,600000.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.14221582981894407,0.10042974588098831,0.14221582981894407,0.33509155611197156,0,value_factor,0.544376790523529,volatility_factor,0.27706190943717957,momentum_factor,0.0966716781258583
2022-10-27,600019.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",-0.0014425267746761468,-0.005771297077687282,-0.0014425267746761468,0.33509155611197156,2,value_factor,0.4643021821975708,volatility_factor,0.2570708990097046,quality_factor,0.20534993708133698
2022-10-27,600089.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",-0.007697048654675465,-0.010982779115790728,-0.007697048654675465,0.33509155611197156,0,volatility_factor,0.48910385370254517,momentum_factor,0.4162893295288086,quality_factor,0.08281875401735306
2022-10-28,600011.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.8588726087474982,0.5971748214724286,0.8588726087474982,0.3024917853375276,0,quality_factor,0.6090232133865356,volatility_factor,0.15959109365940094,momentum_factor,0.14893752336502075
2022-10-28,600016.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.20971404169095106,0.18971201727113404,0.20971404169095106,0.3024917853375276,0,value_factor,0.5566025376319885,volatility_factor,0.2801141142845154,momentum_factor,0.10024355351924896
2022-10-28,600000.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.11045755067081837,0.09055563062591192,0.11045755067081837,0.3024917853375276,0,value_factor,0.5442343950271606,volatility_factor,0.27702632546424866,momentum_factor,0.09663006663322449
2022-10-28,600104.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",-0.04050335787997948,-0.023887478811536977,-0.04050335787997948,0.3024917853375276,0,volatility_factor,0.5188887119293213,momentum_factor,0.21579371392726898,value_factor,0.20594272017478943
2022-10-28,600019.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",-0.04185036640562767,-0.018708889883039783,-0.04185036640562767,0.3024917853375276,0,momentum_factor,0.4887373149394989,volatility_factor,0.37504279613494873,quality_factor,0.0708509162068367
2022-10-31,600011.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.6926980311323886,0.5807394934781539,0.6926980311323886,0.3139277746280034,0,quality_factor,0.5913161635398865,momentum_factor,0.16052624583244324,volatility_factor,0.15301872789859772
2022-10-31,600016.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.29336790183057443,0.2162243867445226,0.29336790183057443,0.3139277746280034,1,momentum_factor,0.541777491569519,volatility_factor,0.29153701663017273,value_factor,0.10459642857313156
2022-10-31,600000.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.0957614396017954,0.08049516819238799,0.0957614396017954,0.3139277746280034,0,value_factor,0.5439789295196533,volatility_factor,0.2769625782966614,momentum_factor,0.0965554416179657
2022-10-31,600089.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.06526099328414751,0.014819235466535657,0.06526099328414751,0.3139277746280034,0,volatility_factor,0.5208498239517212,momentum_factor,0.38733598589897156,quality_factor,0.08576884865760803
2022-10-31,600019.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",-0.007558573308231499,-0.008741044867469211,-0.007558573308231499,0.3139277746280034,0,momentum_factor,0.45866185426712036,volatility_factor,0.4223931133747101,quality_factor,0.07581914216279984
2022-11-01,600011.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.7832802214618324,0.5783795848691643,0.7832802214618324,0.2622801239291827,0,quality_factor,0.6061692833900452,volatility_factor,0.17775481939315796,momentum_factor,0.15638262033462524
2022-11-01,600016.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.25668824184976197,0.22371277250241964,0.25668824184976197,0.2622801239291827,1,momentum_factor,0.5337845683097839,volatility_factor,0.30412086844444275,value_factor,0.09868506342172623
2022-11-01,600000.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.09946965315095217,0.08523640806224703,0.09946965315095217,0.2622801239291827,0,value_factor,0.5438754558563232,volatility_factor,0.27693673968315125,momentum_factor,0.09652519971132278
2022-11-01,600089.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",-0.0013032331330423512,0.024799186750153922,-0.0013032331330423512,0.2622801239291827,0,volatility_factor,0.5247349739074707,momentum_factor,0.3797348141670227,quality_factor,0.08595405519008636
2022-11-01,600104.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",-0.02883488569137821,-0.01862144928262253,-0.02883488569137821,0.2622801239291827,0,volatility_factor,0.6623483300209045,value_factor,0.1916087120771408,quality_factor,0.08508488535881042
2022-11-02,600011.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.902647959559058,0.5691642257151444,0.902647959559058,0.4790385613838832,0,quality_factor,0.6099587082862854,volatility_factor,0.15869033336639404,momentum_factor,0.14795486629009247
2022-11-02,600016.SH,cn_a,SIZE_LARGE,3,"cp,pca,tucker",0.31866059127751806,0.23860656197904417,0.31866059127751806,0.4790385613838832,1,momentum_factor,0.5269652605056763,volatility_factor,0.3148570656776428,value_factor,0.09364166855812073
