model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,5,48,0.00650268486982872,0.3467907158280865,0.37708090725920257,4.345689626949008,-0.21962179335302068,0.06666666666666665
pca,5,48,0.012893578378779436,0.8210964078357488,0.4083125604590789,7.957584620466388,-0.20305925241898615,0.1208333333333333
tucker,5,48,0.01184995954457251,0.7335559384715387,0.4039440018763388,7.392583604067102,-0.24415692802104894,0.04999999999999999
