from,to,shift_score
2024-11-01,2024-11-04,1.3135489510003544
2024-11-14,2024-11-15,1.049808219942422
2024-10-31,2024-11-01,0.5817498194573212
2024-11-21,2024-11-22,0.5063214362858178
2024-11-04,2024-11-05,0.4941870402537857
