model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,20,48,-0.003335732785012016,-0.21010783516486287,0.8786157616734842,-0.9567375165475555,-0.476668787185903,0.16666666666666666
pca,20,48,-0.0018622556061880398,-0.1525252238284771,0.8878365885298106,-0.5285752117250447,-0.5054110009393757,0.16874999999999998
tucker,20,48,0.001755338069232816,0.008511522159783125,0.8961872415343057,0.4935856849394088,-0.47420690673566623,0.06770833333333334
