left,right,score
600739.SH,600959.SH,0.9999999843184163
600959.SH,601328.SH,0.9999997451874983
600739.SH,601328.SH,0.9999996058793826
300070.SZ,601577.SH,0.9999978116091532
600000.SH,600015.SH,0.999996290262013
