model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,20,48,0.006274157477151377,0.3281545853741543,0.4188922214810672,3.7744498540744766,-0.2466328488915004,0.03020833333333334
pca,20,48,8.155127255555989e-05,-0.019471361567187873,0.4976580412013932,0.041295264986353365,-0.3458268203110184,0.15
tucker,20,48,0.00653807834525572,0.3497788723270425,0.3706387078640527,4.445287845134531,-0.21197440072737017,0.020833333333333332
