from,to,shift_score
2022-11-01,2022-11-02,0.3190425700513341
2022-11-03,2022-11-04,0.26169890860488493
2022-11-24,2022-11-25,0.25762591945554414
2022-11-08,2022-11-09,0.24399223286064975
2022-12-12,2022-12-13,0.2236579600087031
