trade_date,model,cumulative_nav,drawdown
2022-10-26,tucker,1.006155995169934,0.0
2022-10-27,tucker,1.073188438695405,0.0
2022-10-28,tucker,1.1518864668023372,0.0
2022-10-31,tucker,1.198381131802468,0.0
2022-11-01,tucker,1.2144602451606894,0.0
2022-11-02,tucker,1.2320994771907752,0.0
2022-11-03,tucker,1.2244422774779464,-0.006214757699830709
2022-11-04,tucker,1.2044019909860342,-0.022479910686994287
2022-11-07,tucker,1.2050672420845137,-0.021939977742621797
2022-11-08,tucker,1.2193885021043014,-0.010316516906131001
2022-11-09,tucker,1.231164999076382,-0.0007584437228427277
2022-11-10,tucker,1.241162991735504,0.0
2022-11-11,tucker,1.2679796199996936,0.0
2022-11-14,tucker,1.2679705501549765,-7.1529893493904595e-06
2022-11-15,tucker,1.2704862320013413,0.0
2022-11-16,tucker,1.270434059614388,-4.1064897548070967e-05
2022-11-17,tucker,1.27407478009658,0.0
2022-11-18,tucker,1.295780307596605,0.0
2022-11-21,tucker,1.3310036252895103,0.0
2022-11-22,tucker,1.3579712678606115,0.0
2022-11-23,tucker,1.375881413219439,0.0
2022-11-24,tucker,1.376273727791876,0.0
2022-11-25,tucker,1.389960795190457,0.0
2022-11-28,tucker,1.393071898852908,0.0
2022-11-29,tucker,1.3908017840113918,-0.0016295747860434195
2022-11-30,tucker,1.3987961849849488,0.0
2022-12-01,tucker,1.4123889688031641,0.0
2022-12-02,tucker,1.389025250227464,-0.016541986019260824
2022-12-05,tucker,1.384269856676399,-0.01990890098114606
2022-12-06,tucker,1.3771766012316042,-0.02493106952074131
2022-12-07,tucker,1.3666581859303153,-0.032378320620558454
2022-12-08,tucker,1.3669166672240554,-0.03219531062865866
2022-12-09,tucker,1.3450986228669455,-0.047642927991174644
2022-12-12,tucker,1.2979244830309813,-0.08104317457901011
2022-12-13,tucker,1.2504760916068658,-0.11463759684663977
2022-12-14,tucker,1.195949420841073,-0.1532435842694938
2022-12-15,tucker,1.1413936201429546,-0.1918701962745054
2022-12-16,tucker,1.1235203886471348,-0.20452480622304203
2022-12-19,tucker,1.1129986635471651,-0.21197440072737017
2022-12-20,tucker,1.1149486467199448,-0.21059377314116634
2022-12-21,tucker,1.1257581526609055,-0.20294042397197776
2022-12-22,tucker,1.153641265654143,-0.18319861515789082
2022-12-23,tucker,1.184699464549317,-0.16120878120903737
2022-12-26,tucker,1.2294247934876628,-0.12954234234110618
2022-12-27,tucker,1.2755335814260558,-0.09689638647707466
2022-12-28,tucker,1.320068484748127,-0.06536477280282638
2022-12-29,tucker,1.346892731778608,-0.04637266253931216
2022-12-30,tucker,1.3497788723270425,-0.044329216567852714
