left,right,score
momentum_factor,quality_factor,0.7730558091124053
momentum_factor,value_factor,0.6429683552260282
quality_factor,volatility_factor,0.14113110393586148
quality_factor,value_factor,0.011215540391301126
momentum_factor,volatility_factor,-0.518886651058987
