trade_date,model,quantile,daily_return,cumulative_nav
2022-10-26,tucker,1,0.0102094762648453,1.0102094762648453
2022-10-26,tucker,2,0.0036614407708555935,1.0036614407708555
2022-10-26,tucker,3,0.005424144342128639,1.0054241443421286
2022-10-26,tucker,4,0.013287101085064208,1.0132871010850641
2022-10-26,tucker,5,0.015671154141661578,1.0156711541416616
2022-10-27,tucker,1,0.012708902824948107,1.0230481303315369
2022-10-27,tucker,2,-0.007158717906343839,0.9964765116429023
2022-10-27,tucker,3,0.006694612489422312,1.0121550693760082
2022-10-27,tucker,4,0.0269382268951341,1.0405832589240063
2022-10-27,tucker,5,0.035853708252473755,1.05208673138271
2022-10-28,tucker,1,0.06101801177305719,1.0854724931925108
2022-10-28,tucker,2,0.04199332734689076,1.0383218759898103
2022-10-28,tucker,3,0.06155248539384666,1.074455729500083
2022-10-28,tucker,4,0.07960112533031334,1.123414857334242
2022-10-28,tucker,5,0.08412461292499275,1.1405931204238013
2022-10-31,tucker,1,0.0596551699159995,1.1502265392130537
2022-10-31,tucker,2,0.05290505371782785,1.093254350615447
2022-10-31,tucker,3,0.055063657194474584,1.1336191914599145
2022-10-31,tucker,4,0.07205284890151337,1.2043600983034612
2022-10-31,tucker,5,0.06802022231976572,1.2181765180514237
2022-11-01,tucker,1,0.032134286538593335,1.1871882484084206
2022-11-01,tucker,2,0.02852259498372308,1.1244368016722448
2022-11-01,tucker,3,0.029386360132144757,1.1669321332728662
2022-11-01,tucker,4,0.04262064911888458,1.2556907074660384
2022-11-01,tucker,5,0.03097637777558937,1.2559112140719366
2022-11-02,tucker,1,0.01564885208175118,1.2057663817009574
2022-11-02,tucker,2,0.018064014972622163,1.1447486448934197
2022-11-02,tucker,3,0.020107391318790583,1.1903960943190548
2022-11-02,tucker,4,0.018143606020760355,1.278473464946232
2022-11-02,tucker,5,0.005096895507141955,1.2623124622963091
2022-11-03,tucker,1,0.016545159692923785,1.2257159790385586
2022-11-03,tucker,2,0.027928298988374844,1.17671952731454
2022-11-03,tucker,3,0.010562838153530828,1.202970055601942
2022-11-03,tucker,4,-0.003961967588953626,1.2734081945147777
2022-11-03,tucker,5,-0.023982197315750593,1.232039435751388
2022-11-04,tucker,1,0.005538010503498434,1.23250400700478
2022-11-04,tucker,2,0.02382395851529885,1.2047536445174238
2022-11-04,tucker,3,0.0037133843295517285,1.2074371457553343
2022-11-04,tucker,4,-0.011119140135976665,1.2592489903496669
2022-11-04,tucker,5,-0.04123110075571046,1.181241093640914
2022-11-07,tucker,1,0.004488529742103478,1.2380361378974827
2022-11-07,tucker,2,0.021803808977317284,1.2310218628472087
2022-11-07,tucker,3,-0.0027307410021629053,1.2041399476338857
2022-11-07,tucker,4,-0.004417990928317203,1.2536856397338094
2022-11-07,tucker,5,-0.04385089660490458,1.1294426125782018
2022-11-08,tucker,1,0.018948024708893344,1.261494477228867
2022-11-08,tucker,2,0.040910762647227754,1.2813839060916992
2022-11-08,tucker,3,0.016304816159705124,1.223773228110613
2022-11-08,tucker,4,0.0250594959226547,1.2851023699110096
2022-11-08,tucker,5,-0.00819049682435863,1.1201919164465846
2022-11-09,tucker,1,0.017160467781373496,1.2831423125617336
2022-11-09,tucker,2,0.03681230024750844,1.328554595175072
2022-11-09,tucker,3,0.015312892811300521,1.24251273637801
2022-11-09,tucker,4,0.023019892260507727,1.3146852880100843
2022-11-09,tucker,5,-0.009047485726030714,1.110056996072119
2022-11-10,tucker,1,0.02049220162229733,1.3094367235408495
2022-11-10,tucker,2,0.03971880860520253,1.3813232008623928
2022-11-10,tucker,3,0.02478644719516234,1.2733102127075604
2022-11-10,tucker,4,0.04219154406827401,1.3701538902750734
2022-11-10,tucker,5,0.01194922573429873,1.1233213176961223
2022-11-11,tucker,1,0.01060106986140576,1.3233181537261964
2022-11-11,tucker,2,0.01668522809856533,1.4043708935466224
2022-11-11,tucker,3,0.0074641698217744615,1.2828144163710096
2022-11-11,tucker,4,0.02304414469063329,1.4017279147710062
2022-11-11,tucker,5,0.00013685626177012856,1.1234750512524287
2022-11-14,tucker,1,0.005578850039921333,1.3307007472609407
2022-11-14,tucker,2,0.005791996952116141,1.412505005481685
2022-11-14,tucker,3,0.012227467773690145,1.2984999883068113
2022-11-14,tucker,4,0.026876187582355892,1.4394010171478164
2022-11-14,tucker,5,0.01273096896360879,1.1377779772613121
2022-11-15,tucker,1,-0.00799535925349581,1.3200613167276942
2022-11-15,tucker,2,-0.010797490959687326,1.3972534954544835
2022-11-15,tucker,3,-0.014742375402430034,1.2793570140191413
2022-11-15,tucker,4,-0.01659003870803983,1.415521298556942
2022-11-15,tucker,5,-0.030091380026253195,1.1035406677620403
2022-11-16,tucker,1,-0.001569856686453645,1.3179890096431006
2022-11-16,tucker,2,-0.0028388125602841372,1.3932869546816864
2022-11-16,tucker,3,-0.011855744024115327,1.2641892847454737
2022-11-16,tucker,4,-0.018447686064514465,1.3894082060235298
2022-11-16,tucker,5,-0.020205674338101724,1.0812428844103892
2022-11-17,tucker,1,-0.007807856983981146,1.3076983399493485
2022-11-17,tucker,2,-0.010120735686925656,1.3791858656773115
2022-11-17,tucker,3,-0.006715663125728333,1.2556994153819676
2022-11-17,tucker,4,-0.022735594858730113,1.3578191839579838
2022-11-17,tucker,5,-0.01731108431075268,1.0625253976779596
