trade_date,stock_code,market_id,universe_id,model_count,models,total_score,stock_score,selection_signal,time_regime_score,cluster_label,top_factor_1,top_factor_1_score,top_factor_2,top_factor_2_score,top_factor_3,top_factor_3_score
2019-10-24,600000.SH,cn_a,ALL_A_ACTIVE,3,"cp,pca,tucker",0.7993520500542789,0.7993520500542789,0.7993520500542789,0.0,0,quality_factor,0.42684227228164673,value_factor,0.3818642795085907,momentum_factor,0.1278873085975647
2019-10-24,601166.SH,cn_a,ALL_A_ACTIVE,3,"cp,pca,tucker",0.769872514325697,0.769872514325697,0.769872514325697,0.0,0,quality_factor,0.4450126886367798,value_factor,0.40450286865234375,momentum_factor,0.12049660831689835
2019-10-24,600016.SH,cn_a,ALL_A_ACTIVE,3,"cp,pca,tucker",0.7230176383792788,0.7230176383792788,0.7230176383792788,0.0,0,value_factor,0.4407579302787781,quality_factor,0.4073527455329895,volatility_factor,0.0866202563047409
2019-10-24,601997.SH,cn_a,ALL_A_ACTIVE,3,"cp,pca,tucker",0.7077303969549793,0.7077303969549793,0.7077303969549793,0.0,0,quality_factor,0.42857712507247925,value_factor,0.41542500257492065,volatility_factor,0.11336880177259445
2019-10-24,601328.SH,cn_a,ALL_A_ACTIVE,3,"cp,pca,tucker",0.6990433437432687,0.6990433437432687,0.6990433437432687,0.0,0,quality_factor,0.4268834590911865,value_factor,0.41580137610435486,volatility_factor,0.12398253381252289
2019-10-24,600166.SH,cn_a,ALL_A_ACTIVE,3,"cp,pca,tucker",0.6971212603490851,0.6971212603490851,0.6971212603490851,0.0,0,value_factor,0.4462733864784241,quality_factor,0.4159379005432129,volatility_factor,0.08171346783638
2019-10-24,600015.SH,cn_a,ALL_A_ACTIVE,3,"cp,pca,tucker",0.6906323646395758,0.6906323646395758,0.6906323646395758,0.0,0,quality_factor,0.42804965376853943,value_factor,0.4194919466972351,volatility_factor,0.1365295946598053
2019-10-24,600282.SH,cn_a,ALL_A_ACTIVE,3,"cp,pca,tucker",0.6836972735365993,0.6836972735365993,0.6836972735365993,0.0,0,quality_factor,0.4307330548763275,value_factor,0.41498610377311707,volatility_factor,0.0772159993648529
2019-10-24,600707.SH,cn_a,ALL_A_ACTIVE,3,"cp,pca,tucker",0.6672510213982069,0.6672510213982069,0.6672510213982069,0.0,0,quality_factor,0.40743544697761536,value_factor,0.3802418112754822,momentum_factor,0.19024412333965302
2019-10-24,601288.SH,cn_a,ALL_A_ACTIVE,3,"cp,pca,tucker",0.6639879638841245,0.6639879638841245,0.6639879638841245,0.0,0,quality_factor,0.41637033224105835,value_factor,0.40665364265441895,volatility_factor,0.13094733655452728
2019-10-24,601988.SH,cn_a,ALL_A_ACTIVE,3,"cp,pca,tucker",0.6511567808253972,0.6511567808253972,0.6511567808253972,0.0,0,value_factor,0.4320049583911896,quality_factor,0.3937280774116516,volatility_factor,0.09440735727548599
