from,to,shift_score
2019-12-23,2019-12-24,0.055320254827559215
2019-11-01,2019-11-04,0.05173527951426544
2019-12-26,2019-12-27,0.04834794280376848
2019-11-15,2019-11-18,0.04507737431765436
2019-11-22,2019-11-25,0.043826873908134445
