model,rank,mse,rmse,explained_variance,compression_ratio,bic,ic_mean,rank_ic_mean,ir,rolling_stability
cp,3,0.9150635375241689,0.9565895345048309,0.005257155246002343,43.94762684124386,13556.571888947296,-0.05896267606147662,-0.03986294427391602,-0.46905459479829115,0.685172142357462
tucker,"(3, 2, 2)",0.4558389748705326,0.675158481299415,0.5044687718195926,49.02982349360925,-44725.56383802979,-0.021012902403559613,-0.014544707233409206,-0.143121200937078,0.9768767155862103
pca,3,0.12078097916361527,0.34753557970892024,0.8687019973165364,0.3350204407550811,2546027.328181252,-0.0016669398736121695,-0.007389289174850029,-0.013252955327318554,0.9694081017191315
