from,to,shift_score
2015-11-17,2015-11-18,0.41750226780362076
2015-11-26,2015-11-27,0.3431632424956939
2015-10-29,2015-10-30,0.32272116257372213
2015-12-24,2015-12-25,0.30938558522787135
2015-10-27,2015-10-28,0.2966092306334944
