trade_date,model,top_n,daily_return,cumulative_nav,turnover,drawdown
2015-10-26,tucker,20,-0.011785340155381647,0.9882146598446183,1.0,-0.011785340155381685
2015-10-27,tucker,20,0.07399031800468081,1.0613329767834092,0.0,0.0
2015-10-28,tucker,20,0.05243163019456545,1.1169803949354142,0.0,0.0
2015-10-29,tucker,20,0.1025702332727529,1.2315493346050315,0.0,0.0
2015-10-30,tucker,20,0.1343903258264239,1.3970576509539172,0.0,0.0
2015-11-02,tucker,20,0.1295343648723516,1.5780246264602922,0.0,0.0
2015-11-03,tucker,20,0.07546824764815138,1.697115379764879,0.0,0.0
2015-11-04,tucker,20,0.06794205085705374,1.8124208792071523,0.0,0.0
2015-11-05,tucker,20,-0.0043109461076337174,1.8046076304725402,0.0,-0.0043109461076337174
2015-11-06,tucker,20,0.011993381572154672,1.8262509783728194,0.0,0.0
2015-11-09,tucker,20,-0.009956056931770901,1.8080687196604373,0.0,-0.009956056931770929
2015-11-10,tucker,20,-0.050991530977349195,1.715872527532696,0.0,-0.06043991332367138
2015-11-11,tucker,20,0.010920757967817945,1.7346111561095086,0.0,-0.050179205020857265
2015-11-12,tucker,20,0.04853760701829192,1.818805030734297,0.0,-0.004077176536357974
2015-11-13,tucker,20,0.0018652656502387843,1.822197585282607,0.0,-0.0022195159034624767
2015-11-16,tucker,20,0.06740772161736361,1.945027772843169,0.0,0.0
2015-11-17,tucker,20,0.12270908062878302,2.183700342646204,0.0,0.0
2015-11-18,tucker,20,0.06369327316121207,2.322787365072601,0.0,0.0
2015-11-19,tucker,20,-0.020620318919365544,2.2748907488229313,0.0,-0.020620318919365443
2015-11-20,tucker,20,0.009878172347950197,2.297362511712562,0.0,-0.010945837635570443
2015-11-23,tucker,20,-0.0480987581326759,2.1868622279186223,0.0,-0.058518114571253554
2015-11-24,tucker,20,-0.09282303011866189,1.983871049471168,0.0,-0.1459093159785807
2015-11-25,tucker,20,-0.057225396284416176,1.8703432424879998,0.0,-0.19478499383453451
2015-11-26,tucker,20,0.015972381509676094,1.9002170783110628,0.0,-0.18192379255874347
2015-11-27,tucker,20,0.015873696010015065,1.9303805465652115,0.0,-0.168937899528795
2015-11-30,tucker,20,0.005325666885385378,1.940661110318246,0.0,-0.1645119396206166
2015-12-01,tucker,20,0.0323948667692393,2.00352856843125,0.0,-0.13744641521733625
2015-12-02,tucker,20,-0.01376439699606904,1.9759512058223963,0.0,-0.14931894518866728
2015-12-03,tucker,20,-0.018310932309906613,1.9397696970449039,0.0,-0.1648957084006376
2015-12-04,tucker,20,-0.015283065104193,1.910124070477826,0.0,-0.17765866165794164
2015-12-07,tucker,20,0.02206135852760619,1.9522640024288478,0.0,-0.15951669456070605
2015-12-08,tucker,20,0.03602866037277083,2.022601459130343,0.0,-0.12923520700004987
2015-12-09,tucker,20,0.07148710019154914,2.167191372286767,0.0,-0.066986756999589
2015-12-10,tucker,20,0.07004115019579762,2.318983948696141,0.0,-0.0016374363119291413
2015-12-11,tucker,20,0.05515857397331122,2.446895796373218,0.0,0.0
2015-12-14,tucker,20,0.047551657293805005,2.5632497467160094,0.0,0.0
2015-12-15,tucker,20,0.012825230307381096,2.596124015052978,0.0,0.0
2015-12-16,tucker,20,-0.0009399260261346853,2.5936838505241564,0.0,-0.0009399260261346853
2015-12-17,tucker,20,0.012264474290015703,2.625494019425339,0.0,0.0
2015-12-18,tucker,20,-0.028446093492557778,2.5508089710846145,0.0,-0.028446093492557778
2015-12-21,tucker,20,-0.003801948847650055,2.5411109258564237,0.0,-0.032139891747833715
2015-12-22,tucker,20,0.04031162549942878,2.6435472378520544,0.0,0.0
2015-12-23,tucker,20,-0.0028016227687048924,2.6361410157203413,0.0,-0.00280162276870477
2015-12-24,tucker,20,-0.10028004535045316,2.3717886751137156,0.0,-0.10280072126085749
2015-12-25,tucker,20,-0.1020549864964285,2.1297358139026032,0.0,-0.19436438153718605
2015-12-28,tucker,20,-0.10369198535598316,1.9088992790753017,0.0,-0.2779023382890906
2015-12-29,tucker,20,-0.21035656112875117,1.5073497911878688,0.0,-0.4298003192057098
2015-12-30,tucker,20,-0.18521984150595702,1.2281587017700144,0.0,-0.5354126137091755
2015-12-31,tucker,20,-0.1873823653351828,0.9980234192253618,0.0,-0.6224680970572405
