from,to,shift_score
2015-12-01,2015-12-02,0.02762206631803581
2015-10-29,2015-10-30,0.02549637671507467
2015-11-03,2015-11-04,0.025162338331750342
2015-11-26,2015-11-27,0.023381244859796906
2015-10-30,2015-11-02,0.02328816189117573
