from,to,shift_score
2015-11-17,2015-11-18,0.6183781895071743
2015-10-27,2015-10-28,0.5836335673687598
2015-11-10,2015-11-11,0.4675037912100385
2015-10-29,2015-10-30,0.4541226344793689
2015-11-03,2015-11-04,0.3979516731427342
