from,to,shift_score
2015-11-09,2015-11-10,0.03503480142029119
2015-12-24,2015-12-25,0.023653365831378673
2015-11-26,2015-11-27,0.023203936935444307
2015-10-29,2015-10-30,0.021455417595044404
2015-11-19,2015-11-20,0.02099511570157178
