from,to,shift_score
2015-10-29,2015-10-30,0.5061480434511343
2015-11-17,2015-11-18,0.4309737372825947
2015-11-19,2015-11-20,0.39922255870659495
2015-12-24,2015-12-25,0.3922479533000407
2015-11-04,2015-11-05,0.38687831359576846
