left,right,score
momentum_factor,value_factor,0.9999283538044585
value_factor,volatility_factor,0.999089412281855
momentum_factor,volatility_factor,0.998680038537475
quality_factor,volatility_factor,-0.9995769853889679
momentum_factor,quality_factor,-0.9996917455537073
