trade_date,model,quantile,daily_return,cumulative_nav
2015-10-26,pca,1,-0.055533304792417026,0.944466695207583
2015-10-26,pca,2,-0.0283571426009314,0.9716428573990686
2015-10-26,pca,3,-0.045860603866169046,0.9541393961338309
2015-10-26,pca,4,-0.022867656302555977,0.9771323436974441
2015-10-26,pca,5,0.01942543297788374,1.0194254329778838
2015-10-27,pca,1,-0.07025173463829326,0.878116271561154
2015-10-27,pca,2,-0.033476110947375314,0.9391160333035526
2015-10-27,pca,3,-0.056110268514229476,0.9006023784167568
2015-10-27,pca,4,-0.024953836538096352,0.9527491429167311
2015-10-27,pca,5,-0.009727260910673441,1.0095092158123318
2015-10-28,pca,1,0.01717911343698127,0.893201530601162
2015-10-28,pca,2,0.024704634324422898,0.9623165514945194
2015-10-28,pca,3,0.031183924493295656,0.9286866949837874
2015-10-28,pca,4,0.008171786442039716,0.9605348054454829
2015-10-28,pca,5,0.06157359452793984,1.0716683269389788
2015-10-29,pca,1,0.016188460623641727,0.9076610884082755
2015-10-29,pca,2,0.01247363908374107,0.9743201408421723
2015-10-29,pca,3,0.020193134309174948,0.9474397901467388
2015-10-29,pca,4,0.006503101387497212,0.9667812606715147
2015-10-29,pca,5,0.03681933823595429,1.1111264455453043
2015-10-30,pca,1,0.04729030093350876,0.950584654424739
2015-10-30,pca,2,0.031087912744243457,1.0046097203656328
2015-10-30,pca,3,0.054769500561126984,0.9993305942648147
2015-10-30,pca,4,0.021645857003913232,0.9877080695940733
2015-10-30,pca,5,0.018661216706930717,1.1318614169344268
2015-11-02,pca,1,0.11496118422751607,1.059864992005911
2015-11-02,pca,2,0.06436502539949629,1.0692714505335477
2015-11-02,pca,3,0.09890122324342188,1.0981656124621806
2015-11-02,pca,4,0.06207029555879173,1.0490154013995812
2015-11-02,pca,5,0.05341945156880412,1.1923248330789533
2015-11-03,pca,1,0.0925227529262617,1.1579266187964685
2015-11-03,pca,2,0.07033868188395791,1.144482594940225
2015-11-03,pca,3,0.08480810995743493,1.1912989624753472
2015-11-03,pca,4,0.06084616602725575,1.1128439666782883
2015-11-03,pca,5,0.04195388284383547,1.2423474894377435
2015-11-04,pca,1,0.04501274435599001,1.21004807367135
2015-11-04,pca,2,0.06035556728586496,1.213558491206641
2015-11-04,pca,3,0.04239873787826028,1.2418085349199828
2015-11-04,pca,4,0.01860910611678009,1.1335529981456232
2015-11-04,pca,5,0.02081754542085859,1.2682101147276033
2015-11-05,pca,1,0.04487906180890677,1.264353895961395
2015-11-05,pca,2,0.06318123175469863,1.2902326114874503
2015-11-05,pca,3,0.033357651883702356,1.283232351734054
2015-11-05,pca,4,0.03789788371392514,1.1765122578529172
2015-11-05,pca,5,0.029961381999376147,1.3062074424304297
2015-11-06,pca,1,0.009140698606898479,1.275910973856836
2015-11-06,pca,2,0.02160270166364246,1.3181051216701158
2015-11-06,pca,3,-0.005793426112196465,1.2757980399195026
2015-11-06,pca,4,-0.011072141244763523,1.163485747957774
2015-11-06,pca,5,-0.004577541742969843,1.3002282233377265
2015-11-09,pca,1,-0.002317108425997231,1.27295454978849
2015-11-09,pca,2,0.01810705114592766,1.3419721185239057
2015-11-09,pca,3,-0.01941104618292903,1.251033465246535
2015-11-09,pca,4,-0.009566445944179361,1.1523553244431128
2015-11-09,pca,5,-0.0266632659521836,1.2655598924203375
2015-11-10,pca,1,-0.0003300287090483763,1.272534438241746
2015-11-10,pca,2,0.005106361384430103,1.348824713128918
2015-11-10,pca,3,0.0013835672046434617,1.2527643541209614
2015-11-10,pca,4,-0.055028410393764715,1.0889430427302174
2015-11-10,pca,5,0.017941864270778873,1.2882663962366847
2015-11-11,pca,1,-0.07113206307711495,1.1820164383129332
2015-11-11,pca,2,-0.019635468177806925,1.3223399083968355
2015-11-11,pca,3,-0.05484956713241481,1.1840507715785074
2015-11-11,pca,4,-0.030313561613620494,1.0559333007106915
2015-11-11,pca,5,-0.01650594464397695,1.2670023424137065
2015-11-12,pca,1,-0.04697162730684886,1.1264952027019293
2015-11-12,pca,2,-0.01955586931035021,1.2964804019643665
2015-11-12,pca,3,-0.024493461210940908,1.1550492699330646
2015-11-12,pca,4,-0.0144971721500049,1.0406252538713656
2015-11-12,pca,5,-0.005436736909277179,1.2601139840145652
2015-11-13,pca,1,-0.002328615518858953,1.1238720284909973
2015-11-13,pca,2,-0.015130193660176908,1.2768644024060216
2015-11-13,pca,3,0.017095086805386628,1.174794937467069
2015-11-13,pca,4,-0.0005530882863617285,1.0400496962329573
2015-11-13,pca,5,0.006105813171563751,1.2678080045758329
2015-11-16,pca,1,-0.04245215596688549,1.0761612378506775
2015-11-16,pca,2,-0.029637950209540964,1.2390207588231767
2015-11-16,pca,3,0.005465924273070799,1.1812162776316508
2015-11-16,pca,4,-0.02097350534054661,1.0182362083745815
2015-11-16,pca,5,0.02575754894226112,1.300463631303085
2015-11-17,pca,1,-0.0018087779505079338,1.0742147011324619
2015-11-17,pca,2,-0.01632253590290082,1.218796798002846
2015-11-17,pca,3,-0.0001457251318572883,1.181044144733841
2015-11-17,pca,4,-0.005584403120063031,1.0125499669155733
2015-11-17,pca,5,0.014552215406921892,1.3193882581946754
2015-11-18,pca,1,0.02936313097681083,1.10575700809903
2015-11-18,pca,2,0.005230623262358754,1.225171864886568
2015-11-18,pca,3,0.04847005751090953,1.2382894223520131
2015-11-18,pca,4,0.027406981167555616,1.0403009047900376
2015-11-18,pca,5,0.04305877792619861,1.376199504202714
2015-11-19,pca,1,0.0004078800143477723,1.1062080242833585
2015-11-19,pca,2,-0.015343230237640023,1.2063737708829345
2015-11-19,pca,3,-0.003957191644330615,1.2333892737966188
2015-11-19,pca,4,-0.0002997338769038886,1.0399890913666983
2015-11-19,pca,5,0.028464511715315888,1.415372351112704
2015-11-20,pca,1,-0.05288091629375539,1.0477107303477498
2015-11-20,pca,2,-0.08008670769322324,1.1097592673254615
2015-11-20,pca,3,-0.05588877225405028,1.1644566615728111
2015-11-20,pca,4,-0.05112669911054213,0.986817882014147
2015-11-20,pca,5,-0.03589752908850036,1.3645639809675765
2015-11-23,pca,1,-0.04942327143824873,0.9959294385330071
2015-11-23,pca,2,-0.07700518124924889,1.0243020538020307
2015-11-23,pca,3,0.0016191730668971098,1.1663421184367988
2015-11-23,pca,4,-0.07682284221501583,0.9110077275692181
2015-11-23,pca,5,-0.04447334269214065,1.3038772594166537
2015-11-24,pca,1,-0.04312447611148632,0.9529805032522645
2015-11-24,pca,2,-0.04919763819421515,0.9739088119574868
2015-11-24,pca,3,0.03057867407949703,1.2020073139416678
2015-11-24,pca,4,-0.0652832488863359,0.8515341833529416
2015-11-24,pca,5,-0.05039350576627136,1.2381703132257305
2015-11-25,pca,1,-0.04821619365155971,0.9070314107612925
2015-11-25,pca,2,-0.05504119859505933,0.9203037036250565
2015-11-25,pca,3,0.014782270180134857,1.2197757108148517
2015-11-25,pca,4,-0.08019569136922551,0.7832448107944235
2015-11-25,pca,5,-0.06002093751744303,1.163854170219656
2015-11-26,pca,1,-0.021836228287841153,0.8872252658116663
2015-11-26,pca,2,-0.04055328087402984,0.8829823690425397
2015-11-26,pca,3,0.046015020330274936,1.2759037149463726
2015-11-26,pca,4,-0.047516157040946916,0.746028027363209
2015-11-26,pca,5,-0.04773130684575383,1.1083018896971915
2015-11-27,pca,1,0.026029129600558143,0.9103189672403678
2015-11-27,pca,2,0.05027657580099495,0.927375699050649
