left,right,score
002294.SZ,600161.SH,0.9968216244773686
002262.SZ,600276.SH,0.9966634033572244
600161.SH,600535.SH,0.9850207566766963
002294.SZ,600535.SH,0.9819449974660325
002007.SZ,600521.SH,0.980688670738357
