model,rank,mse,rmse,explained_variance,compression_ratio,bic,ic_mean,rank_ic_mean,ir,rolling_stability
cp,2,0.9464068070170655,0.9728344191161543,-0.019571417752235698,67.3859910581222,10334.13295053706,0.027792650594769153,0.015579647550005534,0.17822072706039266,0.5896657494837806
tucker,"(3, 2, 2)",0.5301645469423701,0.7281239914618733,0.42884960805416406,49.60614371914427,-36580.519866867035,0.06497059165129507,0.1015401476798989,0.521683705255003,0.9819961801792184
pca,3,0.16763407074658293,0.4094313993168855,0.8194065111245653,0.32818607081810625,2983176.405796837,0.03897733522008051,0.001472992684505905,0.2764108929525563,0.979899869610866
