from,to,shift_score
2021-10-27,2021-10-28,0.0028251615367105064
2021-11-02,2021-11-03,0.0013417820304254535
2021-12-30,2021-12-31,0.0012838290680707418
2021-11-03,2021-11-04,0.0012550223716449832
2021-12-24,2021-12-27,0.0011886354863608003
