from,to,shift_score
2021-11-08,2021-11-09,0.24365594198919693
2021-12-16,2021-12-17,0.2125840954891042
2021-11-02,2021-11-03,0.19570622609596675
2021-12-17,2021-12-20,0.161502584438372
2021-11-25,2021-11-26,0.1574933122735208
