source_api,metric_id,metric_name,pub_date,available_date,value,expected_value,previous_value
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2000-07-01,2026-03-02,14.4,0.0,14.0
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2000-08-01,2026-03-02,-0.8,0.0,-1.5
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2000-08-01,2026-03-02,24.0,0.0,45.0
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2000-08-01,2026-03-02,40.1,0.0,39.8
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2000-08-01,2026-03-02,12.8,0.0,12.2
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2000-08-01,2026-03-02,15.6,0.0,14.4
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2000-09-01,2026-03-02,1.0,0.0,-0.8
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2000-09-01,2026-03-02,27.3,0.0,24.0
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2000-09-01,2026-03-02,54.6,0.0,40.1
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2000-09-01,2026-03-02,12.8,0.0,12.8
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2000-09-01,2026-03-02,14.8,0.0,15.6
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2000-10-01,2026-03-02,1.6,0.0,1.0
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2000-10-01,2026-03-02,23.7,0.0,27.3
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2000-10-01,2026-03-02,35.7,0.0,54.6
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2000-10-01,2026-03-02,12.0,0.0,12.8
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2000-10-01,2026-03-02,15.3,0.0,14.8
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2000-11-01,2026-03-02,-0.1,0.0,1.6
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2000-11-01,2026-03-02,24.9,0.0,23.7
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2000-11-01,2026-03-02,37.4,0.0,35.7
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2000-11-01,2026-03-02,11.4,0.0,12.0
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2000-11-01,2026-03-02,14.2,0.0,15.3
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2000-12-01,2026-03-02,0.7,0.0,-0.1
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2000-12-01,2026-03-02,13.7,0.0,24.9
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2000-12-01,2026-03-02,28.0,0.0,37.4
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2000-12-01,2026-03-02,10.6,0.0,11.4
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2000-12-01,2026-03-02,15.2,0.0,14.2
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2001-01-01,2026-03-02,0.1,0.0,0.7
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2001-01-01,2026-03-02,8.5,0.0,13.7
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2001-01-01,2026-03-02,22.9,0.0,28.0
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2001-01-01,2026-03-02,10.4,0.0,10.6
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2001-01-01,2026-03-02,14.0,0.0,15.2
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2001-02-01,2026-03-02,0.9,0.0,0.1
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2001-02-01,2026-03-02,0.1,0.0,8.5
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2001-02-01,2026-03-02,1.9,0.0,22.9
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2001-02-01,2026-03-02,2.3,0.0,10.4
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2001-02-01,2026-03-02,15.2,0.0,14.0
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2001-03-01,2026-03-02,0.1,0.0,0.9
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2001-03-01,2026-03-02,28.4,0.0,0.1
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2001-03-01,2026-03-02,35.8,0.0,1.9
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2001-03-01,2026-03-02,19.0,0.0,2.3
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2001-03-01,2026-03-02,15.2,0.0,15.2
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2001-04-01,2026-03-02,-0.6,0.0,0.1
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2001-04-01,2026-03-02,14.4,0.0,28.4
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2001-04-01,2026-03-02,16.5,0.0,35.8
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2001-04-01,2026-03-02,12.1,0.0,19.0
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2001-04-01,2026-03-02,14.8,0.0,15.2
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2001-05-01,2026-03-02,0.2,0.0,-0.6
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2001-05-01,2026-03-02,11.1,0.0,14.4
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2001-05-01,2026-03-02,19.1,0.0,16.5
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2001-05-01,2026-03-02,11.5,0.0,12.1
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2001-05-01,2026-03-02,13.9,0.0,14.8
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2001-06-01,2026-03-02,-0.5,0.0,0.2
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2001-06-01,2026-03-02,3.5,0.0,11.1
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2001-06-01,2026-03-02,10.9,0.0,19.1
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2001-06-01,2026-03-02,10.2,0.0,11.5
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2001-06-01,2026-03-02,14.5,0.0,13.9
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2001-07-01,2026-03-02,-1.2,0.0,-0.5
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2001-07-01,2026-03-02,-0.6,0.0,3.5
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2001-07-01,2026-03-02,4.8,0.0,10.9
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2001-07-01,2026-03-02,10.1,0.0,10.2
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2001-07-01,2026-03-02,14.3,0.0,14.5
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2001-08-01,2026-03-02,-0.5,0.0,-1.2
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2001-08-01,2026-03-02,6.2,0.0,-0.6
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2001-08-01,2026-03-02,7.5,0.0,4.8
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2001-08-01,2026-03-02,8.1,0.0,10.1
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2001-08-01,2026-03-02,13.5,0.0,14.3
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2001-09-01,2026-03-02,0.1,0.0,-0.5
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2001-09-01,2026-03-02,0.9,0.0,6.2
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2001-09-01,2026-03-02,6.7,0.0,7.5
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2001-09-01,2026-03-02,8.1,0.0,8.1
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2001-09-01,2026-03-02,13.6,0.0,13.5
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2001-10-01,2026-03-02,0.9,0.0,0.1
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2001-10-01,2026-03-02,4.4,0.0,0.9
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2001-10-01,2026-03-02,5.5,0.0,6.7
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2001-10-01,2026-03-02,9.5,0.0,8.1
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2001-10-01,2026-03-02,13.6,0.0,13.6
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2001-11-01,2026-03-02,0.3,0.0,0.9
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2001-11-01,2026-03-02,0.0,0.0,4.4
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2001-11-01,2026-03-02,-0.2,0.0,5.5
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2001-11-01,2026-03-02,8.8,0.0,9.5
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2001-11-01,2026-03-02,12.9,0.0,13.6
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2001-12-01,2026-03-02,-0.2,0.0,0.3
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2001-12-01,2026-03-02,8.4,0.0,0.0
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2001-12-01,2026-03-02,-3.7,0.0,-0.2
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2001-12-01,2026-03-02,7.9,0.0,8.8
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2001-12-01,2026-03-02,13.2,0.0,12.9
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2002-01-01,2026-03-02,0.1,0.0,-0.2
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2002-01-01,2026-03-02,11.4,0.0,8.4
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2002-01-01,2026-03-02,4.6,0.0,-3.7
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2002-01-01,2026-03-02,8.7,0.0,7.9
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2002-01-01,2026-03-02,14.4,0.0,13.2
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2002-02-01,2026-03-02,0.3,0.0,0.1
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2002-02-01,2026-03-02,29.1,0.0,11.4
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2002-02-01,2026-03-02,21.9,0.0,4.6
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2002-02-01,2026-03-02,18.6,0.0,8.7
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2002-02-01,2026-03-02,13.0,0.0,14.4
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2002-03-01,2026-03-02,1.1,0.0,0.3
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2002-03-01,2026-03-02,0.8,0.0,29.1
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2002-03-01,2026-03-02,-12.7,0.0,21.9
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2002-03-01,2026-03-02,2.7,0.0,18.6
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2002-03-01,2026-03-02,13.0,0.0,13.0
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2002-04-01,2026-03-02,-1.3,0.0,1.1
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2002-04-01,2026-03-02,3.5,0.0,0.8
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2002-04-01,2026-03-02,8.4,0.0,-12.7
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2002-04-01,2026-03-02,10.9,0.0,2.7
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2002-04-01,2026-03-02,14.4,0.0,13.0
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2002-05-01,2026-03-02,-0.3,0.0,-1.3
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2002-05-01,2026-03-02,17.2,0.0,3.5
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2002-05-01,2026-03-02,17.8,0.0,8.4
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2002-05-01,2026-03-02,12.1,0.0,10.9
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2002-05-01,2026-03-02,14.1,0.0,14.4
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2002-06-01,2026-03-02,-0.3,0.0,-0.3
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2002-06-01,2026-03-02,18.3,0.0,17.2
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2002-06-01,2026-03-02,19.3,0.0,17.8
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2002-06-01,2026-03-02,12.9,0.0,12.1
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2002-06-01,2026-03-02,14.0,0.0,14.1
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2002-07-01,2026-03-02,-0.9,0.0,-0.3
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2002-07-01,2026-03-02,17.8,0.0,18.3
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2002-07-01,2026-03-02,8.5,0.0,19.3
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2002-07-01,2026-03-02,12.4,0.0,12.9
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2002-07-01,2026-03-02,14.7,0.0,14.0
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2002-08-01,2026-03-02,-0.7,0.0,-0.9
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2002-08-01,2026-03-02,28.0,0.0,17.8
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2002-08-01,2026-03-02,28.9,0.0,8.5
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2002-08-01,2026-03-02,12.8,0.0,12.4
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2002-08-01,2026-03-02,14.4,0.0,14.7
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2002-09-01,2026-03-02,0.3,0.0,-0.7
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2002-09-01,2026-03-02,25.0,0.0,28.0
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2002-09-01,2026-03-02,22.7,0.0,28.9
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2002-09-01,2026-03-02,12.7,0.0,12.8
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2002-09-01,2026-03-02,15.5,0.0,14.4
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2002-10-01,2026-03-02,1.0,0.0,0.3
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2002-10-01,2026-03-02,33.2,0.0,25.0
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2002-10-01,2026-03-02,36.4,0.0,22.7
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2002-10-01,2026-03-02,13.8,0.0,12.7
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2002-10-01,2026-03-02,16.5,0.0,15.5
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2002-11-01,2026-03-02,0.2,0.0,1.0
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2002-11-01,2026-03-02,31.4,0.0,33.2
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2002-11-01,2026-03-02,33.3,0.0,36.4
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2002-11-01,2026-03-02,14.2,0.0,13.8
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2002-11-01,2026-03-02,17.0,0.0,16.5
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2002-12-01,2026-03-02,-0.1,0.0,0.2
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2002-12-01,2026-03-02,30.0,0.0,31.4
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2002-12-01,2026-03-02,37.9,0.0,33.3
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2002-12-01,2026-03-02,14.5,0.0,14.2
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2002-12-01,2026-03-02,16.6,0.0,17.0
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2003-01-01,2026-03-02,0.3,0.0,-0.1
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2003-01-01,2026-03-02,30.2,0.0,30.0
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2003-01-01,2026-03-02,28.4,0.0,37.9
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2003-01-01,2026-03-02,14.9,0.0,14.5
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2003-01-01,2026-03-02,16.8,0.0,16.6
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2003-02-01,2026-03-02,1.1,0.0,0.3
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2003-02-01,2026-03-02,37.2,0.0,30.2
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2003-02-01,2026-03-02,63.4,0.0,28.4
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2003-02-01,2026-03-02,14.8,0.0,14.9
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2003-02-01,2026-03-02,19.3,0.0,16.8
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2003-03-01,2026-03-02,0.9,0.0,1.1
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2003-03-01,2026-03-02,27.8,0.0,37.2
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2003-03-01,2026-03-02,49.4,0.0,63.4
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2003-03-01,2026-03-02,19.8,0.0,14.8
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2003-03-01,2026-03-02,18.1,0.0,19.3
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2003-04-01,2026-03-02,-0.6,0.0,0.9
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2003-04-01,2026-03-02,34.6,0.0,27.8
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2003-04-01,2026-03-02,45.1,0.0,49.4
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2003-04-01,2026-03-02,16.9,0.0,19.8
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2003-04-01,2026-03-02,18.5,0.0,18.1
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2003-05-01,2026-03-02,-0.2,0.0,-0.6
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2003-05-01,2026-03-02,33.2,0.0,34.6
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2003-05-01,2026-03-02,34.4,0.0,45.1
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2003-05-01,2026-03-02,14.9,0.0,16.9
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2003-05-01,2026-03-02,19.2,0.0,18.5
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2003-06-01,2026-03-02,-0.7,0.0,-0.2
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2003-06-01,2026-03-02,37.1,0.0,33.2
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2003-06-01,2026-03-02,40.9,0.0,34.4
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2003-06-01,2026-03-02,13.7,0.0,14.9
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2003-06-01,2026-03-02,20.2,0.0,19.2
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2003-07-01,2026-03-02,-1.2,0.0,-0.7
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2003-07-01,2026-03-02,32.6,0.0,37.1
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2003-07-01,2026-03-02,40.1,0.0,40.9
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2003-07-01,2026-03-02,16.9,0.0,13.7
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2003-07-01,2026-03-02,20.8,0.0,20.2
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2003-08-01,2026-03-02,-0.5,0.0,-1.2
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2003-08-01,2026-03-02,30.5,0.0,32.6
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2003-08-01,2026-03-02,35.3,0.0,40.1
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2003-08-01,2026-03-02,16.5,0.0,16.9
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2003-08-01,2026-03-02,20.7,0.0,20.8
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2003-09-01,2026-03-02,0.7,0.0,-0.5
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2003-09-01,2026-03-02,27.1,0.0,30.5
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2003-09-01,2026-03-02,27.3,0.0,35.3
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2003-09-01,2026-03-02,17.1,0.0,16.5
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2003-09-01,2026-03-02,21.6,0.0,20.7
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2003-10-01,2026-03-02,1.2,0.0,0.7
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2003-10-01,2026-03-02,31.3,0.0,27.1
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2003-10-01,2026-03-02,39.9,0.0,27.3
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2003-10-01,2026-03-02,16.3,0.0,17.1
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2003-10-01,2026-03-02,20.7,0.0,21.6
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2003-11-01,2026-03-02,0.9,0.0,1.2
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2003-11-01,2026-03-02,36.6,0.0,31.3
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2003-11-01,2026-03-02,39.7,0.0,39.9
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2003-11-01,2026-03-02,17.2,0.0,16.3
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2003-11-01,2026-03-02,21.0,0.0,20.7
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2003-12-01,2026-03-02,1.0,0.0,0.9
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2003-12-01,2026-03-02,33.8,0.0,36.6
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2003-12-01,2026-03-02,28.5,0.0,39.7
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2003-12-01,2026-03-02,17.9,0.0,17.2
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2003-12-01,2026-03-02,20.4,0.0,21.0
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2004-01-01,2026-03-02,0.6,0.0,1.0
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2004-01-01,2026-03-02,50.7,0.0,33.8
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2004-01-01,2026-03-02,47.4,0.0,28.5
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2004-01-01,2026-03-02,18.1,0.0,17.9
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2004-01-01,2026-03-02,19.6,0.0,20.4
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2004-02-01,2026-03-02,1.1,0.0,0.6
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2004-02-01,2026-03-02,20.0,0.0,50.7
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2004-02-01,2026-03-02,15.2,0.0,47.4
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2004-02-01,2026-03-02,7.2,0.0,18.1
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2004-02-01,2026-03-02,18.1,0.0,19.6
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2004-03-01,2026-03-02,-0.2,0.0,1.1
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2004-03-01,2026-03-02,39.3,0.0,20.0
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2004-03-01,2026-03-02,77.0,0.0,15.2
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2004-03-01,2026-03-02,23.2,0.0,7.2
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2004-03-01,2026-03-02,19.4,0.0,18.1
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2004-04-01,2026-03-02,0.3,0.0,-0.2
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2004-04-01,2026-03-02,42.9,0.0,39.3
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2004-04-01,2026-03-02,42.8,0.0,77.0
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2004-04-01,2026-03-02,19.4,0.0,23.2
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2004-04-01,2026-03-02,19.1,0.0,19.4
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2004-05-01,2026-03-02,0.5,0.0,0.3
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2004-05-01,2026-03-02,32.4,0.0,42.9
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2004-05-01,2026-03-02,42.8,0.0,42.8
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2004-05-01,2026-03-02,19.1,0.0,19.4
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2004-05-01,2026-03-02,19.1,0.0,19.1
