trade_date,model,top_n,daily_return,cumulative_nav,turnover,drawdown
2026-03-16,tucker,20,-0.10834124989056464,0.8916587501094354,1.0,-0.1083412498905646
2026-03-17,tucker,20,-0.04646678822895143,0.8502262317956087,0.09999999999999998,-0.14977376820439126
2026-03-18,tucker,20,-0.0492890278226986,0.8083194074010468,0.050000000000000044,-0.1916805925989532
2026-03-19,tucker,20,-0.04695857860881074,0.7703618769675774,0.050000000000000044,-0.2296381230324226
2026-03-20,tucker,20,-0.016758356843586154,0.7574518777346599,0.0,-0.24254812226534006
2026-03-23,tucker,20,0.040420798244208765,0.7880686872642698,0.09999999999999998,-0.21193131273573018
2026-03-24,tucker,20,-0.01158637249561716,0.778937829901494,0.050000000000000044,-0.22106217009850604
2026-03-25,tucker,20,-0.005530567314510226,0.7746298617994053,0.050000000000000044,-0.2253701382005947
2026-03-26,tucker,20,-0.013431113858515331,0.7642257199273714,0.050000000000000044,-0.23577428007262857
2026-03-27,tucker,20,-0.03469301187190447,0.7377124279531164,0.050000000000000044,-0.2622875720468836
2026-03-30,tucker,20,0.0,0.7377124279531164,0.050000000000000044,-0.2622875720468836
