from,to,shift_score
2026-03-27,2026-03-30,0.2847113457310907
2026-03-16,2026-03-17,0.28052156308305937
2026-03-26,2026-03-27,0.15555205599272534
2026-03-20,2026-03-23,0.14019205854763772
2026-03-17,2026-03-18,0.12803866911491266
