model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,20,11,-0.013360996343863746,-0.14081143719508316,0.41261835551827175,-8.160012839042412,-0.1476568632905335,0.1
pca,20,11,-0.013246280591693334,-0.13911138026856162,0.37308353418524476,-8.947226031822925,-0.13911138026856162,0.17272727272727273
tucker,20,11,-0.017964306147617747,-0.18440050817197973,0.44499106931127186,-10.17324944567152,-0.18440050817197973,0.09545454545454546
