from,to,shift_score
2026-03-26,2026-03-27,0.07048224692341948
2026-03-27,2026-03-30,0.05902521339724773
2026-03-23,2026-03-24,0.0537261218931304
2026-03-24,2026-03-25,0.04278536213901417
2026-03-16,2026-03-17,0.025213043291544737
