from,to,shift_score
2026-03-27,2026-03-30,0.04351283864744077
2026-03-16,2026-03-17,0.03490143488662655
2026-03-26,2026-03-27,0.02805871384967878
2026-03-20,2026-03-23,0.020169301743799644
2026-03-17,2026-03-18,0.019497511510875566
