left,right,score
value_factor,volatility_factor,0.9999999999999999
quality_factor,value_factor,0.9999999999999996
quality_factor,volatility_factor,0.9999999999999993
momentum_factor,value_factor,-0.9999999999999976
momentum_factor,volatility_factor,-0.9999999999999976
