model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,20,48,-0.0019812648718811,-0.13546973367325932,0.7306128093444744,-0.6833698250678135,-0.5078905848455602,0.10104166666666668
pca,20,48,-0.005963958357054319,-0.27673397376259423,0.627620422824645,-2.394628108520934,-0.5326930477810095,0.08437500000000002
tucker,20,48,-0.005330710833483237,-0.2435322739158886,0.4856415056384925,-2.7661126869121984,-0.4493706595534922,0.027083333333333338
