model,rank,mse,rmse,explained_variance,compression_ratio,bic,ic_mean,rank_ic_mean,ir,rolling_stability
cp,2,1.1311025955213065,1.0635330721333054,0.006832222483799222,12.939130434782609,4731.326157186266,0.0658549002582121,0.052410954301075265,0.2061632328601741,0.6658337582097784
tucker,"(2, 2, 2)",0.4824196345994443,0.694564348782346,0.5764100991170589,12.772532188841202,-288.42554953427816,0.012194960151792477,0.026411290322580636,0.03981831676346636,0.968335772645099
pca,3,0.11514056104858413,0.33932368182693073,0.8989005103768797,0.32960460737623215,144084.93948279595,-0.03319841002145829,0.004511088709677417,-0.14809588806724283,0.9712286655763473
