from,to,shift_score
2026-03-23,2026-03-24,0.14459533886403805
2026-03-24,2026-03-25,0.07404961296025742
2026-03-17,2026-03-18,0.06954822139874176
2026-03-25,2026-03-26,0.05860775129220987
2026-03-26,2026-03-27,0.04042082619060242
