model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,20,11,0.01833781581941665,0.21337315650810784,0.5553874102185755,8.320551567192219,-0.07517662882471621,0.2090909090909091
pca,20,11,0.026938051869541898,0.323862107777233,0.7588019262428113,8.9461937777848,-0.08703990400072359,0.12272727272727274
tucker,20,11,0.023916079625091628,0.2817645069206256,0.7531547671343142,8.002142890835994,-0.09728029170391594,0.09090909090909091
