left,right,score
688192.SH,688266.SH,0.9995081701544023
300558.SZ,603087.SH,0.9987038986066938
600062.SH,600566.SH,0.9916375331309678
600535.SH,603858.SH,0.9898000145428505
600332.SH,600380.SH,0.9894377246424834
