from,to,shift_score
2017-12-01,2017-12-04,0.10474727218396664
2017-12-12,2017-12-13,0.08581156289300036
2017-10-30,2017-10-31,0.07568360280641746
2017-12-20,2017-12-21,0.07502573791825906
2017-11-24,2017-11-27,0.07475326692728328
