left,right,score
002821.SZ,600132.SH,0.9999997854634038
600141.SH,600312.SH,0.9999974819747802
600015.SH,601398.SH,0.9999966780788436
600025.SH,600309.SH,0.9999951352349592
600299.SH,601198.SH,0.9999940469848834
