from,to,shift_score
2017-10-30,2017-10-31,0.004134094583811166
2017-10-24,2017-10-25,0.0028137582326606923
2017-10-27,2017-10-30,0.0018227292191867082
2017-11-23,2017-11-24,0.0014683183263501992
2017-11-24,2017-11-27,0.0012997364942199817
