from,to,shift_score
2017-12-14,2017-12-15,0.39952975130529317
2017-11-16,2017-11-17,0.38476576391982753
2017-12-20,2017-12-21,0.364951954560399
2017-11-22,2017-11-23,0.2896956474505892
2017-12-04,2017-12-05,0.2701953492975516
