model,rank,mse,rmse,explained_variance,compression_ratio,bic,ic_mean,rank_ic_mean,ir,rolling_stability
cp,3,0.8937709641844834,0.9453946076557045,0.014086493941367517,42.44950379451255,11009.441167718649,0.01231038756173893,0.014515375299144848,0.08924474748152583,0.6386422319499414
tucker,"(3, 2, 2)",0.5996990673241137,0.7744023936714773,0.338475477791905,47.745239658568615,-20132.731873672394,0.011567789078371955,0.021295075264278027,0.0741347419433288,0.9746076216300329
pca,3,0.18369182486790908,0.42859284276327936,0.7973706258682546,0.33501803723548845,2306520.6828986923,-0.027129026684134517,-0.00711248706003729,-0.2648120048796129,0.9760038011396924
