from,to,shift_score
2022-11-08,2022-11-09,0.5024334522908646
2022-12-12,2022-12-13,0.3970465179060566
2022-11-01,2022-11-02,0.39157973359158416
2022-11-04,2022-11-07,0.3772540140041446
2022-11-22,2022-11-23,0.3598602180120522
