from,to,shift_score
2022-10-28,2022-10-31,0.06557509270397521
2022-10-31,2022-11-01,0.06165457769907418
2022-11-24,2022-11-25,0.05918196557052881
2022-11-16,2022-11-17,0.0571229006100371
2022-11-02,2022-11-03,0.053248805442833565
