trade_date,model,portfolio_return,benchmark_return,excess_return,cumulative_nav,drawdown
2022-10-26,cp,0.035340389309899446,0.010356314684214496,0.02498407462568495,1.0249840746256849,0.0
2022-10-27,cp,0.06669260300475655,-0.006228631393656148,0.0729212343984127,1.0997271785861045,0.0
2022-10-28,cp,0.035081084991738634,-0.027473288596700507,0.06255437358843914,1.1685199233607397,0.0
2022-10-31,cp,0.01934603846776351,-0.006610516582332471,0.025956555050095982,1.1988506750785868,0.0
2022-11-01,cp,0.0011112566533634737,0.03399416114670939,-0.03288290449334592,1.1594289828281943,-0.032882904493345966
2022-11-02,cp,-0.04455767145884495,0.012087167642672592,-0.05664483910151754,1.093753314646255,-0.08766509676064738
2022-11-03,cp,-0.038990568715230205,-0.006125268134904216,-0.03286530058032599,1.057806783199678,-0.11764925758553135
2022-11-04,cp,-0.032749078810774226,0.03178237110093618,-0.0645314499117104,0.9895449777533605,-0.17458863032421112
2022-11-07,cp,0.008595554525611193,0.0022714279768958345,0.006324126548715359,0.9958029854183184,-0.169368624367633
2022-11-08,cp,0.0015529480731445943,-0.005456993124669296,0.007009941197813891,1.0027835057907084,-0.1635459472673908
2022-11-09,cp,0.039664287447085986,-0.008521559898128195,0.04818584734521418,1.051103478721038,-0.12324069997113163
2022-11-10,cp,0.007620489995269014,-0.00893832709445641,0.016558817089725425,1.068508508967554,-0.10872260309023785
2022-11-11,cp,0.017074068482941185,0.024784757474785923,-0.0077106889918447385,1.0602695721697653,-0.11559496590327001
2022-11-14,cp,-0.027968517922723986,-0.0004277113297675994,-0.027540806592956386,1.031068892946241,-0.13995219389716518
2022-11-15,cp,-0.015413184087978071,0.01889284521358703,-0.0343060293015651,0.995697013292895,-0.16945701913407585
2022-11-16,cp,-0.03246281788765753,-0.007552853907450197,-0.024909963980207332,0.9708942365565689,-0.1901458148714601
2022-11-17,cp,-0.030257510120456188,-0.0037090931073044953,-0.026548417013151693,0.9451185314887995,-0.21164616149809867
2022-11-18,cp,-0.038266090990516505,-0.004652543621659677,-0.03361354736885683,0.9133497449614164,-0.2381455305920025
2022-11-21,cp,-0.02370205882032735,-0.0060654749075265135,-0.017636583912800836,0.8972413755426691,-0.25158204087105895
2022-11-22,cp,-0.026358351818916454,-0.002212316689848559,-0.024146035129067895,0.8755765537695627,-0.2696533672034116
2022-11-23,cp,-0.008670886126184923,0.0008407881016410101,-0.009511674227825933,0.8672483548285841,-0.27660018644796236
2022-11-24,cp,0.006263361232428583,-0.0036783737069758793,0.009941734939404461,0.8758703080989244,-0.26940833724641344
2022-11-25,cp,0.008902704536383388,0.0021090590470487225,0.006793645489334666,0.8818206604667829,-0.264444956492202
2022-11-28,cp,0.02039912218852914,-0.009870625168885927,0.030269747357415066,0.9085131490736613,-0.24217989115774852
2022-11-29,cp,0.01789453695989946,0.02757512824609054,-0.00968059128619108,0.8997182045993488,-0.24951603789990717
2022-11-30,cp,-0.006304547288343077,0.0016367106865546877,-0.007941257974897763,0.8925733102319136,-0.25547582464896745
2022-12-01,cp,-0.0037039984407101155,0.010655727103013435,-0.01435972554372355,0.8797562024693305,-0.2661669874676753
2022-12-02,cp,-0.012462966316735945,-0.0058785261024904,-0.006584440214245545,0.8739635003510595,-0.2709988670659341
2022-12-05,cp,-0.029755574403577557,0.01651901327914973,-0.04627458768272728,0.8335211997225611,-0.3047330939126991
2022-12-06,cp,-0.013513915242284619,0.004692170007260854,-0.01820608524954547,0.8183460417031088,-0.3173911824761122
2022-12-07,cp,0.009747843785847421,-0.0020399545369554906,0.011787798322802912,0.8279925398009691,-0.30934472740177366
2022-12-08,cp,-0.01907188472924574,-0.0009641699296871753,-0.018107714799558566,0.8129994870340911,-0.3218509161027936
2022-12-09,cp,-0.03801527201205661,0.009115774124350606,-0.047131046136407215,0.774681970701812,-0.35381279186331505
2022-12-12,cp,-0.03568805652244787,-0.009699553966689423,-0.02598850255575845,0.754549146326328,-0.3706062297734737
2022-12-13,cp,-0.03533889440550748,-0.004261528372585421,-0.031077366032922056,0.7310997463161157,-0.3901661303496444
2022-12-14,cp,-0.054943141600969435,0.0005082355332872712,-0.055451377134256706,0.6905592585603814,-0.42398225824486946
2022-12-15,cp,-0.05047089732868086,0.0010434701626798049,-0.051514367491360666,0.6549855351403403,-0.45365544787518697
2022-12-16,cp,-0.0236757323390053,-0.0021481959171590903,-0.02152753642184621,0.6408853101768242,-0.4654169001199311
2022-12-19,cp,-0.013488479596541014,-0.015607949332435034,0.00211946973589402,0.642243647195923,-0.4642838674184149
2022-12-20,cp,-0.0124196763221061,-0.015584203128464091,0.0031645268063579916,0.6442760444336876,-0.4625885793562621
2022-12-21,cp,-0.0065741009365479774,-0.0014650156450550789,-0.005109085291492899,0.6409843831714102,-0.46533426014095336
2022-12-22,cp,0.004136861573323819,-0.0017189919043146817,0.005855853477638501,0.6447378938007164,-0.46220333590882556
2022-12-23,cp,0.009917349552078536,-0.0023668613093853486,0.012284210861463885,0.6526579900385405,-0.45559692828653775
2022-12-26,cp,-0.012820374362608421,0.007605557619959624,-0.020425931982568046,0.6393268423261337,-0.4667168684004581
2022-12-27,cp,0.005978451132610391,0.01019731243098887,-0.004218861298378479,0.6366296110540295,-0.46896671596544137
2022-12-28,cp,0.011297634351717701,-0.0047998513817394395,0.01609748573345714,0.6468777471354681,-0.46041841525170424
2022-12-29,cp,0.02357380360341052,-0.0032189516592903145,0.026792755262700835,0.6642093842993559,-0.4459615379072829
2022-12-30,cp,0.009240606114457517,0.002813429553204738,0.006427176561252778,0.6684783752858888,-0.44240063488968806
