from,to,shift_score
2022-12-12,2022-12-13,0.019229435243009112
2022-11-08,2022-11-09,0.01866799588411904
2022-11-01,2022-11-02,0.018504677460253326
2022-11-14,2022-11-15,0.018084574573873833
2022-11-22,2022-11-23,0.01583925052858748
