model,rank,mse,rmse,explained_variance,compression_ratio,bic,ic_mean,rank_ic_mean,ir,rolling_stability
cp,3,1.1173092022585371,1.0570284775059455,0.006491931706449239,45.83166904422254,34825.45984769128,-0.007442854976317255,0.0033613755396543765,-0.04650235317048107,0.6756200583596401
tucker,"(3, 2, 2)",0.7580863767869214,0.870681558772736,0.32591181538755987,50.357366771159874,-4729.0679237968725,0.01034653442504751,0.01950814683117429,0.11633621816494813,0.96318591471898
pca,3,0.16371371006105956,0.404615508923051,0.8544262487884733,0.3298788418098432,3178665.6200189306,0.013594845158697943,-0.010936074169767752,0.0959642062969973,0.9669027786708421
